Unique Class Stereotype,Class Count
controller degenerate,1
data-provider,1
boundary data-class small-class,1
unclassified,15
controller small-class,1
data-provider boundary,1
commander boundary data-class,1
data-provider boundary data-class small-class,1
data-class,1
degenerate small-class,7
entity boundary small-class,3
small-class,1
pure-controller degenerate,1
degenerate,3
boundary,6
pure-controller degenerate small-class,2
entity commander boundary,2
entity commander boundary degenerate,1
boundary degenerate small-class,6
commander boundary small-class,11
boundary degenerate,3
commander boundary,9
data-class small-class,1
entity boundary,2
data-provider data-class small-class,1
commander small-class,2
boundary small-class,1
commander data-class small-class,1
data-provider data-class,4
empty,71
commander,16
entity small-class,2
entity factory controller small-class,2
Total,181
