Unique Method Stereotype,Method Count
get non-void-command factory collaborator,2
property factory collaborator,1
stateless,1
get non-void-command,5
get property non-void-command,1
get set collaborator,9
factory controller stateless,2
command collaborator,162
wrapper,7
get set,11
factory collaborator stateless,3
get collaborator,21
collaborator incidental,4
get,34
controller stateless,38
property controller,3
set collaborator,14
property non-void-command collaborator,53
non-void-command factory collaborator,4
predicate non-void-command,12
command,169
constructor,67
set,23
property factory wrapper,1
wrapper stateless,89
get non-void-command collaborator,2
property wrapper,6
collaborator stateless,5
property non-void-command,92
property non-void-command factory collaborator,4
predicate,5
incidental,4
predicate non-void-command collaborator,13
copy-constructor,5
controller,6
empty,4
factory controller,2
Total,884
