Class Name,Class Stereotype,Method Name,Method Stereotype
"SparkUtilsTest","boundary degenerate","testConvertRouteToList","wrapper stateless"
"SparkUtilsTest","boundary degenerate","testIsParam_whenParameterFormattedAsParm","wrapper stateless"
"SparkUtilsTest","boundary degenerate","testIsParam_whenParameterNotFormattedAsParm","wrapper stateless"
"SparkUtilsTest","boundary degenerate","testIsSplat_whenParameterIsASplat","wrapper stateless"
"SparkUtilsTest","boundary degenerate","testIsSplat_whenParameterIsNotASplat","wrapper stateless"
"SparkTestUtil","boundary","SparkTestUtil","constructor"
"SparkTestUtil","boundary","httpClientBuilder","property non-void-command collaborator"
"SparkTestUtil","boundary","setFollowRedirectStrategy","command"
"SparkTestUtil","boundary","get","property non-void-command collaborator"
"SparkTestUtil","boundary","doMethodSecure","property non-void-command collaborator"
"SparkTestUtil","boundary","doMethod","property non-void-command collaborator"
"SparkTestUtil","boundary","doMethodSecure","property non-void-command collaborator"
"SparkTestUtil","boundary","doMethod","property non-void-command collaborator"
"SparkTestUtil","boundary","doMethod","property non-void-command collaborator"
"SparkTestUtil","boundary","doMethod","non-void-command factory collaborator"
"SparkTestUtil","boundary","getHttpRequest","non-void-command factory collaborator"
"SparkTestUtil","boundary","addHeaders","controller stateless"
"SparkTestUtil","boundary","getPort","get"
"SparkTestUtil","boundary","getSslFactory","controller stateless"
"ResourceUtilsTest","commander boundary small-class","testGetFile_whenURLProtocolIsNotFile_thenThrowFileNotFoundException","command collaborator"
"ResourceUtilsTest","commander boundary small-class","testGetFile_whenURLProtocolIsFile_thenReturnFileObject","wrapper stateless"
"StaticFilesTestExternal","entity commander boundary","testExternalStaticFile","command collaborator"
"StaticFilesTestExternal","entity commander boundary","testDirectoryTraversalProtectionExternal","command collaborator"
"StaticFilesTestExternal","entity commander boundary","doGet","property non-void-command collaborator"
"StaticFilesTest","entity commander boundary","testMimeTypes","command"
"StaticFilesTest","entity commander boundary","testCustomMimeType","command"
"StaticFilesTest","entity commander boundary","testStaticFileCssStyleCss","command collaborator"
"StaticFilesTest","entity commander boundary","testStaticFilePagesIndexHtml","command collaborator"
"StaticFilesTest","entity commander boundary","testStaticFilePageHtml","command collaborator"
"StaticFilesTest","entity commander boundary","testDirectoryTraversalProtectionLocal","command collaborator"
"StaticFilesTest","entity commander boundary","testExternalStaticFile","command collaborator"
"StaticFilesTest","entity commander boundary","testExceptionMapping404","command collaborator"
