Class Stereotype,Stereotype Count
entity,102
minimal-entity,1
data-provider,247
commander,145
boundary,597
factory,0
controller,14
pure-controller,347
large-class,0
lazy-class,15
degenerate,529
data-class,35
small-class,830
empty,697
unclassified,185
Total,3744
