Method Stereotype,Stereotype Count
get,832
predicate,1055
property,1431
void-accessor,549
set,470
command,1472
non-void-command,1013
collaborator,2702
controller,1545
wrapper,1009
constructor,1438
copy-constructor,141
destructor,237
factory,8
incidental,592
stateless,1342
empty,96
unclassified,33
Total,15965
