Class Name,Class Stereotype,Method Name,Method Stereotype
"TextToSpeech","small-class","init","set collaborator",
"TextToSpeech","small-class","convertTextToSpeech","controller",
"SpeechToText","entity boundary","init","command",
"SpeechToText","entity boundary","convertSpeechToText","property collaborator",
"SpeechToText","entity boundary","AccessToken","get collaborator",
"SpeechToText","entity boundary","getAccessToken","property non-void-command collaborator",
"FlashStream","unclassified","FlashStream","constructor",
"FlashStream","unclassified","write","incidental",
"FlashStream","unclassified","available","property wrapper",
"FlashStream","unclassified","read","property set",
"FlashStream","unclassified","peek","get",
"FlashStream","unclassified","populateBuffer","command",
"LanguageUnderstanding","controller small-class","GetTimerDuration","property controller",
"Mic","commander","Mic","constructor",
"Mic","commander","startRecording","command",
"Mic","commander","isRecording","get",
"Mic","commander","isRecordingReady","get",
"Mic","commander","init","command",
"Mic","commander","reset","command",
"Mic","commander","dmaHandler","command",
"Mic","commander","configureDmaAdc","wrapper",
"Mic","commander","initBufferHeader","command collaborator",
"Mic","commander","audioCallback","command",
"FlashWriter","commander","init","command",
"FlashWriter","commander","reset","command",
"FlashWriter","commander","writeSfudBuffer","command",
"FlashWriter","commander","flushSfudBuffer","command",
"FlashWriter","commander","writeSfudBuffer","command",
"TextTranslator","controller small-class","translateText","property controller",
"Camera","unclassified","Camera","constructor",
"Camera","unclassified","init","predicate non-void-command",
"Camera","unclassified","startCapture","command",
"Camera","unclassified","captureReady","predicate non-void-command",
"Camera","unclassified","readImageToBuffer","predicate non-void-command",
