Unique Class Stereotype,Class Count
commander small-class,1
entity data-provider boundary,5
commander boundary,3
boundary degenerate,1
data-provider boundary small-class,18
entity boundary small-class,7
small-class,10
pure-controller degenerate small-class,7
data-provider small-class,1
boundary degenerate small-class,10
data-provider boundary data-class,1
empty,200
data-provider boundary data-class small-class,6
unclassified,10
controller small-class,2
data-provider boundary,4
commander boundary data-class,1
boundary data-class small-class,5
commander boundary small-class,1
entity minimal-entity boundary,2
entity boundary,8
data-provider data-class small-class,3
data-provider,1
boundary small-class,4
data-provider data-class,1
boundary lazy-class,2
degenerate small-class,2
degenerate,5
boundary,2
pure-controller small-class,2
Total,325
