Class Name,Class Stereotype,Method Name,Method Stereotype
"StarBlockAST","unclassified","StarBlockAST","copy-constructor"
"StarBlockAST","unclassified","StarBlockAST","constructor"
"StarBlockAST","unclassified","isGreedy","get"
"StarBlockAST","unclassified","dupNode","property factory"
"StarBlockAST","unclassified","visit","property controller"
"ListLabelRef","empty","ListLabelRef","constructor"
"NotSetTransition","unclassified","NotSetTransition","constructor"
"NotSetTransition","unclassified","getSerializationType","get"
"NotSetTransition","unclassified","matches","predicate non-void-command"
"NotSetTransition","unclassified","toString","property non-void-command"
"DoubleKeyMap<Key1,Key2,Value>","entity boundary","put","property non-void-command collaborator"
"DoubleKeyMap<Key1,Key2,Value>","entity boundary","get","property non-void-command collaborator"
"DoubleKeyMap<Key1,Key2,Value>","entity boundary","get","property non-void-command collaborator"
"DoubleKeyMap<Key1,Key2,Value>","entity boundary","values","property non-void-command collaborator"
"DoubleKeyMap<Key1,Key2,Value>","entity boundary","keySet","property non-void-command collaborator"
"DoubleKeyMap<Key1,Key2,Value>","entity boundary","keySet","property non-void-command collaborator"
"ErrorNodeImpl","controller small-class","ErrorNodeImpl","constructor"
"ErrorNodeImpl","controller small-class","accept","property controller"
"TreeViewer","boundary","TreeViewer","constructor"
"TreeViewer","boundary","updatePreferredSize","command"
"TreeViewer","boundary","getUseCurvedEdges","get"
"TreeViewer","boundary","setUseCurvedEdges","set"
"TreeViewer","boundary","paintEdges","command collaborator"
"TreeViewer","boundary","paintBox","command collaborator"
"TreeViewer","boundary","text","controller stateless"
"TreeViewer","boundary","paint","command collaborator"
"TreeViewer","boundary","generateEdges","command collaborator"
"TreeViewer","boundary","generateBox","command collaborator"
"TreeViewer","boundary","paintSVG","command collaborator"
"TreeViewer","boundary","getComponentGraphics","property non-void-command collaborator"
"TreeViewer","boundary","getScaledTreeSize","non-void-command factory collaborator"
"TreeViewer","boundary","open","property controller"
"TreeViewer","boundary","save","controller"
"TreeViewer","boundary","getBoundsOfNode","property non-void-command collaborator"
"TreeViewer","boundary","getText","property non-void-command collaborator"
"TreeViewer","boundary","getTreeTextProvider","get collaborator"
"TreeViewer","boundary","setTreeTextProvider","set collaborator"
"TreeViewer","boundary","setFontSize","command"
"TreeViewer","boundary","setFontName","command"
"TreeViewer","boundary","addHighlightedNodes","set collaborator"
"TreeViewer","boundary","removeHighlightedNodes","command collaborator"
"TreeViewer","boundary","isHighlighted","predicate non-void-command collaborator"
"TreeViewer","boundary","getHighlightedNodeIndex","property non-void-command collaborator"
"TreeViewer","boundary","getFont","get collaborator"
"TreeViewer","boundary","setFont","set collaborator"
"TreeViewer","boundary","getArcSize","get"
"TreeViewer","boundary","setArcSize","set"
"TreeViewer","boundary","getBoxColor","get collaborator"
"TreeViewer","boundary","setBoxColor","set collaborator"
"TreeViewer","boundary","getHighlightedBoxColor","get collaborator"
"TreeViewer","boundary","setHighlightedBoxColor","set collaborator"
"TreeViewer","boundary","getBorderColor","get collaborator"
"TreeViewer","boundary","setBorderColor","set collaborator"
"TreeViewer","boundary","getTextColor","get collaborator"
"TreeViewer","boundary","setTextColor","set collaborator"
"TreeViewer","boundary","getTree","property non-void-command collaborator"
"TreeViewer","boundary","setTree","command collaborator"
"TreeViewer","boundary","getTreeLayoutAdaptor","factory collaborator stateless"
"TreeViewer","boundary","getScale","get"
"TreeViewer","boundary","setScale","set"
"TreeViewer","boundary","setRuleNames","command"
"Triple<A,B,C>","data-provider boundary","Triple","constructor"
"Triple<A,B,C>","data-provider boundary","equals","predicate wrapper"
"Triple<A,B,C>","data-provider boundary","hashCode","property wrapper"
"Triple<A,B,C>","data-provider boundary","toString","property wrapper"
"LexerATNFactory","boundary","LexerATNFactory","constructor"
"LexerATNFactory","boundary","LexerATNFactory","constructor"
"LexerATNFactory","boundary","createATN","get non-void-command collaborator"
"LexerATNFactory","boundary","rule","property non-void-command collaborator"
"LexerATNFactory","boundary","action","property non-void-command collaborator"
"LexerATNFactory","boundary","getLexerActionIndex","property non-void-command collaborator"
"LexerATNFactory","boundary","action","property non-void-command factory collaborator"
"LexerATNFactory","boundary","action","non-void-command factory collaborator"
"LexerATNFactory","boundary","lexerAltCommands","non-void-command factory collaborator"
"LexerATNFactory","boundary","lexerCallCommand","property non-void-command collaborator"
"LexerATNFactory","boundary","lexerCommand","property non-void-command collaborator"
"LexerATNFactory","boundary","lexerCallCommandOrCommand","property non-void-command collaborator"
"LexerATNFactory","boundary","range","property non-void-command factory collaborator"
"LexerATNFactory","boundary","set","property non-void-command factory collaborator"
"LexerATNFactory","boundary","checkRange","predicate non-void-command"
"LexerATNFactory","boundary","stringLiteral","property non-void-command factory collaborator"
"LexerATNFactory","boundary","charSetLiteral","property non-void-command factory collaborator"
"LexerATNFactory","boundary","getSetFromCharSetLiteral","property non-void-command factory collaborator"
"LexerATNFactory","boundary","applyPrevStateAndMoveToCodePoint","non-void-command factory collaborator"
"LexerATNFactory","boundary","applyPrevStateAndMoveToProperty","property non-void-command factory collaborator"
"LexerATNFactory","boundary","applyPrevState","command collaborator"
"LexerATNFactory","boundary","checkCharAndAddToSet","command"
"LexerATNFactory","boundary","checkRangeAndAddToSet","command"
"LexerATNFactory","boundary","checkRangeAndAddToSet","non-void-command factory collaborator"
"LexerATNFactory","boundary","createTransition","property factory controller"
"LexerATNFactory","boundary","tokenRef","property non-void-command factory collaborator"
"LexerATNFactory","boundary","createLexerAction","property non-void-command factory collaborator"
"LexerATNFactory","boundary","checkCommands","command collaborator"
"LexerATNFactory","boundary","getModeConstantValue","property non-void-command collaborator"
"LexerATNFactory","boundary","getTokenConstantValue","property non-void-command collaborator"
"LexerATNFactory","boundary","getChannelConstantValue","property non-void-command collaborator"
"OrderedHashSet<T>","entity boundary","get","property non-void-command collaborator"
"OrderedHashSet<T>","entity boundary","set","property non-void-command collaborator"
"OrderedHashSet<T>","entity boundary","remove","predicate non-void-command collaborator"
"OrderedHashSet<T>","entity boundary","add","predicate non-void-command collaborator"
"OrderedHashSet<T>","entity boundary","remove","collaborator stateless"
"OrderedHashSet<T>","entity boundary","clear","command"
"OrderedHashSet<T>","entity boundary","hashCode","property non-void-command"
"OrderedHashSet<T>","entity boundary","equals","predicate non-void-command collaborator"
"OrderedHashSet<T>","entity boundary","iterator","property non-void-command collaborator"
"OrderedHashSet<T>","entity boundary","elements","get collaborator"
"OrderedHashSet<T>","entity boundary","clone","property non-void-command collaborator"
"OrderedHashSet<T>","entity boundary","toArray","property non-void-command collaborator"
"OrderedHashSet<T>","entity boundary","toString","property non-void-command"
"LogManager","boundary","log","set collaborator"
"LogManager","boundary","log","command"
"LogManager","boundary","save","command collaborator"
"LogManager","boundary","save","property non-void-command"
"LogManager","boundary","toString","property controller"
"TestRig","commander boundary small-class","TestRig","constructor"
"TestRig","commander boundary small-class","process","command collaborator"
"TestRig","commander boundary small-class","process","command collaborator"
"InterpreterRuleContext","data-provider data-class small-class","InterpreterRuleContext","constructor"
"InterpreterRuleContext","data-provider data-class small-class","InterpreterRuleContext","constructor"
"InterpreterRuleContext","data-provider data-class small-class","getRuleIndex","get"
"RangeAST","controller small-class","RangeAST","copy-constructor"
"RangeAST","controller small-class","RangeAST","constructor"
"RangeAST","controller small-class","dupNode","property factory"
"RangeAST","controller small-class","visit","property controller"
"TokensStartState","data-provider data-class small-class","getStateType","get"
"StarLoopEntryState","data-provider data-class small-class","getStateType","get"
"RuleTagToken","data-provider lazy-class degenerate","RuleTagToken","constructor"
"RuleTagToken","data-provider lazy-class degenerate","RuleTagToken","constructor"
"RuleTagToken","data-provider lazy-class degenerate","getRuleName","get"
"RuleTagToken","data-provider lazy-class degenerate","getLabel","get"
"RuleTagToken","data-provider lazy-class degenerate","getChannel","get"
"RuleTagToken","data-provider lazy-class degenerate","getText","property"
"RuleTagToken","data-provider lazy-class degenerate","getType","get"
"RuleTagToken","data-provider lazy-class degenerate","getLine","incidental"
"RuleTagToken","data-provider lazy-class degenerate","getCharPositionInLine","incidental"
