Unique Class Stereotype,Class Count
factory small-class,1
data-provider boundary data-class small-class,2
data-provider lazy-class small-class,1
entity,7
boundary data-class,1
controller,2
factory pure-controller degenerate small-class,1
data-provider small-class,1
data-provider,2
factory degenerate small-class,2
small-class,247
entity boundary small-class,1947
boundary lazy-class degenerate,8
controller degenerate,4
pure-controller degenerate,9
commander boundary degenerate,8
boundary degenerate small-class,7
boundary degenerate,16
commander boundary,24
entity commander boundary,106
entity boundary data-class small-class,2
pure-controller degenerate small-class,33
pure-controller,5
factory controller small-class,13
data-provider boundary lazy-class small-class,2
boundary,68
pure-controller small-class,14
degenerate,27
boundary lazy-class,37
degenerate small-class,6
commander small-class,5
data-provider data-class small-class,1
commander lazy-class,1
data-provider boundary small-class,7
entity small-class,52
empty,235
commander,7
boundary data-class small-class,2
commander boundary small-class,1152
data-class small-class,1
entity boundary,136
unclassified,18
controller small-class,3
entity factory controller small-class,4
boundary small-class,2
commander data-class small-class,1
entity minimal-entity boundary,3
minimal-entity boundary lazy-class,1
entity data-provider boundary,1
Total,4235
