Class Name,Class Stereotype,Method Name,Method Stereotype
"RcTreeWidget","commander boundary","setRootDir","set collaborator",
"RcTreeWidget","commander boundary","getRootDir","get collaborator",
"RcTreeWidget","commander boundary","RcTreeWidget::RcTreeWidget","constructor",
"RcTreeWidget","commander boundary","RcTreeWidget::~RcTreeWidget","destructor",
"RcTreeWidget","commander boundary","RcTreeWidget::setContextUserDefineItemMenuCallBack","set collaborator",
"RcTreeWidget","commander boundary","RcTreeWidget::slot_ShowPopMenu","controller",
"RcTreeWidget","commander boundary","RcTreeWidget::slot_itemCollapsed","command collaborator",
"RcTreeWidget","commander boundary","RcTreeWidget::slot_itemExpanded","command collaborator",
"RcTreeWidget","commander boundary","RcTreeWidget::setDirection","set collaborator",
"RcTreeWidget","commander boundary","RcTreeWidget::setMediator","set collaborator",
"RcTreeWidget","commander boundary","RcTreeWidget::slot_scrollValueChange","command",
"RcTreeWidget","commander boundary","RcTreeWidget::setVerticalValue","wrapper stateless",
"MediatorFileTree","lazy-class","MediatorFileTree::MediatorFileTree","constructor",
"MediatorFileTree","lazy-class","MediatorFileTree::~MediatorFileTree","destructor",
"MediatorFileTree","lazy-class","MediatorFileTree::setLeftScrollValue","set",
"MediatorFileTree","lazy-class","MediatorFileTree::setRightScrollValue","set",
"MediatorFileTree","lazy-class","MediatorFileTree::getLeftScrollValue","get",
"MediatorFileTree","lazy-class","MediatorFileTree::getRightScrollValue","get",
"MediatorFileTree","lazy-class","MediatorFileTree::setLeftItemStatus","wrapper stateless",
"MediatorFileTree","lazy-class","MediatorFileTree::setRightItemStatus","wrapper stateless",
"MediatorDisplay","data-class","MediatorDisplay::MediatorDisplay","constructor",
"MediatorDisplay","data-class","MediatorDisplay::~MediatorDisplay","destructor",
"MediatorDisplay","data-class","MediatorDisplay::setLeftNum","set",
"MediatorDisplay","data-class","MediatorDisplay::setRightNum","set",
"MediatorDisplay","data-class","MediatorDisplay::getLeftNum","get",
"MediatorDisplay","data-class","MediatorDisplay::getRightNum","get",
"MediatorDisplay","data-class","MediatorDisplay::setLeftScrollValue","set",
"MediatorDisplay","data-class","MediatorDisplay::setRightScrollValue","set",
"MediatorDisplay","data-class","MediatorDisplay::getLeftScrollValue","get",
"MediatorDisplay","data-class","MediatorDisplay::getRightScrollValue","get",
"MediatorDisplay","data-class","MediatorDisplay::setLeftScrollXValue","set",
"MediatorDisplay","data-class","MediatorDisplay::setRightScrollXValue","set",
"MediatorDisplay","data-class","MediatorDisplay::getLeftScrollXValue","get",
"MediatorDisplay","data-class","MediatorDisplay::getRightScrollXValue","get",
"Encode","degenerate","Encode::Encode","constructor",
"Encode","degenerate","Encode::~Encode","destructor",
"Encode","degenerate","Encode::getCodeByName","collaborator incidental",
"Encode","degenerate","Encode::getLineEndById","collaborator incidental",
"Encode","degenerate","Encode::getCodeNameById","collaborator incidental",
"Encode","degenerate","Encode::getEncodeStartFlagByte","controller stateless",
"Encode","degenerate","Encode::DetectEncode","property non-void-command collaborator",
"Encode","degenerate","Encode::tranGbkToUNICODE","controller stateless",
"Encode","degenerate","Encode::tranUtf8ToUNICODE","controller stateless",
"Encode","degenerate","Encode::getQtCodecNameById","collaborator incidental",
"Encode","degenerate","Encode::tranStrToUNICODE","predicate non-void-command collaborator",
"Encode","degenerate","Encode::CheckUnicodeWithoutBOM","controller stateless",
"Encode","degenerate","Encode::CheckUnicodeWithoutBOM","controller stateless",
"Encode","degenerate","Encode::CheckTextIsAllAscii","incidental",
"CmpareMode","degenerate","CmpareMode::CmpareMode","constructor",
"CmpareMode","degenerate","CmpareMode::~CmpareMode","destructor",
"CmpareMode","degenerate","CmpareMode::recognizeTextCode","controller stateless",
"CmpareMode","degenerate","CmpareMode::isUnicodeLeBomFile","incidental",
"CmpareMode","degenerate","CmpareMode::getTextFileEncodeType","controller stateless",
"CmpareMode","degenerate","CmpareMode::tranUnicodeLeToUtf8Bytes","controller stateless",
"CmpareMode","degenerate","CmpareMode::readLineFromFileWithUnicodeLe","controller stateless",
"CmpareMode","degenerate","CmpareMode::readLineFromFile","property non-void-command collaborator",
"CmpareMode","degenerate","CmpareMode::judgeFinalTextCode","collaborator incidental",
"CmpareMode","degenerate","CmpareMode::readLineFromFile","property non-void-command collaborator",
"CmpareMode","degenerate","CmpareMode::scanFileRealCode","property non-void-command collaborator",
"CmpareMode","degenerate","CmpareMode::scanFileOutPut","property non-void-command collaborator",
"CmpareMode","degenerate","CmpareMode::scanFileOutPut","controller stateless",
"ThreadFileCmpParameter_","empty","ThreadFileCmpParameter_","constructor",
"QTreeWidgetSortItem","controller small-class","QTreeWidgetSortItem::QTreeWidgetSortItem","constructor",
"QTreeWidgetSortItem","controller small-class","QTreeWidgetSortItem::QTreeWidgetSortItem","constructor",
"QTreeWidgetSortItem","controller small-class","QTreeWidgetSortItem::~QTreeWidgetSortItem","destructor",
"QTreeWidgetSortItem","controller small-class","QTreeWidgetSortItem::operator<","predicate controller",
"lineFileInfo_","empty","lineFileInfo_","constructor",
