Class Name,Class Stereotype,Method Name,Method Stereotype
"SimpleWebView","data-class small-class","SimpleWebView","constructor",
"SimpleWebView","data-class small-class","SimpleWebView","constructor",
"SimpleWebView","data-class small-class","SimpleWebView","constructor",
"SimpleWebView","data-class small-class","getUserAgentEx","get set collaborator",
"SimpleWebView","data-class small-class","loadUrl","command",
"CommonWebView","unclassified","CommonWebView","constructor",
"CommonWebView","unclassified","CommonWebView","constructor",
"CommonWebView","unclassified","CommonWebView","constructor",
"CommonWebView","unclassified","init","command",
"CommonWebView","unclassified","removeSearchBoxImpl","predicate non-void-command",
"CommonWebView","unclassified","invokeMethod","controller stateless",
"CommonWebView","unclassified","addJavascriptInterface","command",
"CommonWebView","unclassified","handleJsInterface","controller stateless",
"CommonWebView","unclassified","injectJavascriptInterfaces","command",
"CommonWebView","unclassified","genJavascriptInterfacesString","controller stateless",
"CommonWebChromeClient","unclassified","onProgressChanged","command collaborator",
"CommonWebChromeClient","unclassified","onJsPrompt","predicate non-void-command collaborator",
"CommonWebChromeClient","unclassified","onReceivedTitle","controller stateless",
"PluginDemo2Service","small-class","onStartCommand","property non-void-command",
"PluginDemo2Service","small-class","onBind","collaborator incidental",
"ViewProxy<VextendsView>","small-class","ViewProxy","constructor",
"ViewProxy<VextendsView>","small-class","getView","get collaborator",
"ViewProxy<VextendsView>","small-class","invoke","property controller",
"PluginPitService","boundary degenerate small-class","PluginPitService","constructor",
"PluginPitService","boundary degenerate small-class","onBind","collaborator incidental",
"PluginServiceDispatcherManager","entity small-class","get","property non-void-command factory collaborator",
"PluginServiceDispatcherManager","entity small-class","forget","property non-void-command collaborator",
"PluginPitProviderP2","empty","PluginPitProviderP2","constructor",
"DummyService","boundary degenerate small-class","onBind","collaborator incidental",
"DynamicClassProxyActivity","commander boundary small-class","onCreate","command collaborator",
"ForResultActivity","commander boundary small-class","onCreate","command collaborator",
"PluginProviderHelper","boundary","PluginProviderHelper","constructor",
"PluginProviderHelper","boundary","toPluginUri","property non-void-command factory collaborator",
"PluginProviderHelper","boundary","getProvider","property non-void-command collaborator",
"PluginProviderHelper","boundary","removeHostAuthorityAndInfo","property non-void-command",
"PluginProviderHelper","boundary","installProvider","property controller",
"CommonWebViewClient","entity commander boundary","onLoadResource","command collaborator",
