Class Name,Class Stereotype,Method Name,Method Stereotype
"ZoomOutLeftAnimator","commander boundary small-class","prepare","command collaborator",
"ZoomInUpAnimator","commander boundary small-class","prepare","command collaborator",
"ZoomInRightAnimator","commander boundary small-class","prepare","command collaborator",
"ZoomInLeftAnimator","commander boundary small-class","prepare","command collaborator",
"FadeOutDownAnimator","commander boundary small-class","prepare","command collaborator",
"SlideInUpAnimator","commander boundary small-class","prepare","command collaborator",
"FadeInUpAnimator","commander boundary small-class","prepare","command collaborator",
"SlideInRightAnimator","commander boundary small-class","prepare","command collaborator",
"HingeAnimator","commander boundary small-class","prepare","command collaborator",
"BounceInRightAnimator","commander boundary small-class","prepare","command collaborator",
"ExampleActivity","commander boundary small-class","onCreate","command collaborator",
"BounceInAnimator","commander boundary small-class","prepare","command collaborator",
"FadeInLeftAnimator","commander boundary small-class","prepare","command collaborator",
"ZoomOutDownAnimator","commander boundary small-class","prepare","command collaborator",
"EffectAdapter","entity boundary degenerate","EffectAdapter","constructor",
"EffectAdapter","entity boundary degenerate","getCount","wrapper stateless",
"EffectAdapter","entity boundary degenerate","getItem","wrapper stateless",
"EffectAdapter","entity boundary degenerate","getItemId","incidental",
"EffectAdapter","entity boundary degenerate","getView","property non-void-command collaborator",
"RollInAnimator","commander boundary small-class","prepare","command collaborator",
"RotateInUpRightAnimator","commander boundary small-class","prepare","command collaborator",
"SlideOutDownAnimator","commander boundary small-class","prepare","command collaborator",
"ShakeAnimator","commander boundary small-class","prepare","command collaborator",
"WobbleAnimator","commander boundary small-class","prepare","command collaborator",
"StandUpAnimator","commander boundary small-class","prepare","command collaborator",
"FadeInRightAnimator","commander boundary small-class","prepare","command collaborator",
"SlideInLeftAnimator","commander boundary small-class","prepare","command collaborator",
"YoYo","boundary data-class small-class","YoYo","constructor",
"YoYo","boundary data-class small-class","play","get non-void-command collaborator",
"FadeOutUpAnimator","commander boundary small-class","prepare","command collaborator",
"BounceInDownAnimator","commander boundary small-class","prepare","command collaborator",
"FadeInDownAnimator","commander boundary small-class","prepare","command collaborator",
"WaveAnimator","commander boundary small-class","prepare","command collaborator",
"ZoomOutUpAnimator","commander boundary small-class","prepare","command collaborator",
"SlideOutLeftAnimator","commander boundary small-class","prepare","command collaborator",
"FlipOutYAnimator","commander boundary small-class","prepare","command collaborator",
"BounceAnimator","commander boundary small-class","prepare","command collaborator",
"PulseAnimator","commander boundary small-class","prepare","command collaborator",
"FadeOutLeftAnimator","commander boundary small-class","prepare","command collaborator",
"FadeOutRightAnimator","commander boundary small-class","prepare","command collaborator",
"FadeOutAnimator","commander boundary small-class","prepare","command collaborator",
"FadeInAnimator","commander boundary small-class","prepare","command collaborator",
"DropOutAnimator","commander boundary small-class","prepare","command collaborator",
"SwingAnimator","commander boundary small-class","prepare","command collaborator",
"ZoomInDownAnimator","commander boundary small-class","prepare","command collaborator",
"BounceInUpAnimator","commander boundary small-class","prepare","command collaborator",
"BounceInLeftAnimator","commander boundary small-class","prepare","command collaborator",
"TakingOffAnimator","commander boundary small-class","prepare","command collaborator",
"ZoomOutAnimator","commander boundary small-class","prepare","command collaborator",
"RotateOutAnimator","commander boundary small-class","prepare","command collaborator",
"RubberBandAnimator","commander boundary small-class","prepare","command collaborator",
"FlashAnimator","commander boundary small-class","prepare","command collaborator",
"RotateOutDownRightAnimator","commander boundary small-class","prepare","command collaborator",
"ZoomOutRightAnimator","commander boundary small-class","prepare","command collaborator",
"FlipOutXAnimator","commander boundary small-class","prepare","command collaborator",
"MyActivity","entity commander boundary","onCreate","command collaborator",
"MyActivity","entity commander boundary","onWindowFocusChanged","set",
"MyActivity","entity commander boundary","onCreateOptionsMenu","wrapper stateless",
"MyActivity","entity commander boundary","onOptionsItemSelected","predicate non-void-command collaborator",
"FlipInXAnimator","commander boundary small-class","prepare","command collaborator",
