Unique Method Stereotype,Method Count
factory collaborator incidental,2
property controller,10
property non-void-command collaborator,216
factory wrapper stateless,3
property set collaborator,3
get property wrapper,1
void-accessor set collaborator,1
set,16
command,288
property factory wrapper,9
constructor,426
void-accessor controller,3
property factory controller,3
property non-void-command factory collaborator,13
property non-void-command,46
stateless,6
property collaborator,4
collaborator incidental,22
get,44
get property non-void-command collaborator,2
copy-constructor,10
wrapper,69
predicate non-void-command collaborator,26
incidental,26
property wrapper,102
get non-void-command collaborator,4
predicate wrapper,10
get non-void-command,1
non-void-command collaborator,2
get collaborator,97
predicate set collaborator,1
wrapper stateless,95
predicate non-void-command,19
void-accessor wrapper,5
factory controller,4
get set collaborator,5
property set factory,6
controller,8
factory collaborator,1
unclassified,1
get property non-void-command factory collaborator,1
property factory collaborator,8
void-accessor command collaborator,16
predicate,5
command collaborator,651
property,7
destructor,4
property non-void-command factory,1
collaborator stateless,1
predicate controller,1
controller stateless,42
non-void-command factory collaborator,2
factory controller stateless,1
void-accessor command,1
empty,13
get factory wrapper,2
set collaborator,8
non-void-command,3
get wrapper,4
property set,1
factory wrapper,2
Total,2384
