Class Name,Class Stereotype,Method Name,Method Stereotype
"BaseFragment","pure-controller degenerate small-class","onCreateView","controller stateless"
"HomeFragment","degenerate small-class","getLayoutId","incidental"
"DiscoveryFragment","degenerate small-class","getLayoutId","incidental"
"AboutActivity","small-class","onCreate","command collaborator"
"AboutActivity","small-class","onClick","controller"
"WindowManagerActivity","unclassified","onCreate","command collaborator"
"WindowManagerActivity","unclassified","onActivityResult","command collaborator"
"WindowManagerActivity","unclassified","startWindowService","controller"
"WindowManagerActivity","unclassified","onCreate","command collaborator"
"WindowManagerActivity","unclassified","onActivityResult","command collaborator"
"WindowManagerActivity","unclassified","startWindowService","controller"
"SimpleArrayMap<K,V>","boundary","indexOf","property controller"
"SimpleArrayMap<K,V>","boundary","indexOfNull","property wrapper"
"SimpleArrayMap<K,V>","boundary","allocArrays","command collaborator"
"SimpleArrayMap<K,V>","boundary","SimpleArrayMap","constructor"
"SimpleArrayMap<K,V>","boundary","SimpleArrayMap","constructor"
"SimpleArrayMap<K,V>","boundary","SimpleArrayMap","copy-constructor"
"SimpleArrayMap<K,V>","boundary","clear","command"
"SimpleArrayMap<K,V>","boundary","ensureCapacity","command collaborator"
"SimpleArrayMap<K,V>","boundary","containsKey","predicate non-void-command collaborator"
"SimpleArrayMap<K,V>","boundary","indexOfKey","property non-void-command collaborator"
"SimpleArrayMap<K,V>","boundary","indexOfValue","property controller"
"SimpleArrayMap<K,V>","boundary","containsValue","predicate non-void-command collaborator"
"SimpleArrayMap<K,V>","boundary","get","property non-void-command collaborator"
"SimpleArrayMap<K,V>","boundary","keyAt","property collaborator"
"SimpleArrayMap<K,V>","boundary","valueAt","property collaborator"
"SimpleArrayMap<K,V>","boundary","setValueAt","property set collaborator"
"SimpleArrayMap<K,V>","boundary","isEmpty","predicate"
"SimpleArrayMap<K,V>","boundary","put","property non-void-command collaborator"
"SimpleArrayMap<K,V>","boundary","putAll","command collaborator"
"SimpleArrayMap<K,V>","boundary","remove","property non-void-command collaborator"
"SimpleArrayMap<K,V>","boundary","removeAt","property non-void-command collaborator"
"SimpleArrayMap<K,V>","boundary","size","get"
"SimpleArrayMap<K,V>","boundary","equals","predicate non-void-command collaborator"
"SimpleArrayMap<K,V>","boundary","hashCode","property controller"
"SimpleArrayMap<K,V>","boundary","toString","property non-void-command collaborator"
"SkinAssetsLoader","degenerate","getSkinPath","property non-void-command"
"SkinAssetsLoader","degenerate","getTargetResourceEntryName","incidental"
"SkinAssetsLoader","degenerate","getType","incidental"
"SkinAssetsLoader","degenerate","copySkinFromAssets","controller stateless"
"SkinAssetsLoader","degenerate","getSkinPath","property non-void-command"
"SkinAssetsLoader","degenerate","getTargetResourceEntryName","incidental"
"SkinAssetsLoader","degenerate","getType","incidental"
"SkinAssetsLoader","degenerate","copySkinFromAssets","controller stateless"
"SkinAssetsLoader","degenerate","getSkinPath","property non-void-command"
"SkinAssetsLoader","degenerate","getTargetResourceEntryName","incidental"
"SkinAssetsLoader","degenerate","getType","incidental"
"SkinAssetsLoader","degenerate","copySkinFromAssets","controller stateless"
"SkinNoneLoader","degenerate","loadSkinInBackground","incidental"
"SkinNoneLoader","degenerate","getTargetResourceEntryName","incidental"
"SkinNoneLoader","degenerate","getColor","collaborator incidental"
"SkinNoneLoader","degenerate","getColorStateList","collaborator incidental"
"SkinNoneLoader","degenerate","getDrawable","collaborator incidental"
"SkinNoneLoader","degenerate","getType","incidental"
"SkinNoneLoader","degenerate","loadSkinInBackground","incidental"
"SkinNoneLoader","degenerate","getTargetResourceEntryName","incidental"
"SkinNoneLoader","degenerate","getColor","collaborator incidental"
"SkinNoneLoader","degenerate","getColorStateList","collaborator incidental"
"SkinNoneLoader","degenerate","getDrawable","collaborator incidental"
"SkinNoneLoader","degenerate","getType","incidental"
"SkinApp","commander small-class","onCreate","command"
"SkinWebView","commander","SkinWebView","constructor"
"SkinWebView","commander","SkinWebView","constructor"
"SkinWebView","commander","SkinWebView","constructor"
"SkinWebView","commander","SkinWebView","constructor"
"SkinWebView","commander","SkinWebView","constructor"
"SkinWebView","commander","init","wrapper stateless"
"SkinWebView","commander","applySkin","command"
"SkinWebView","commander","SkinWebView","constructor"
"SkinWebView","commander","SkinWebView","constructor"
"SkinWebView","commander","SkinWebView","constructor"
"SkinWebView","commander","SkinWebView","constructor"
"SkinWebView","commander","SkinWebView","constructor"
"SkinWebView","commander","init","wrapper stateless"
"SkinWebView","commander","applySkin","command"
"SkinCompatAutoCompleteTextView","commander","SkinCompatAutoCompleteTextView","constructor"
"SkinCompatAutoCompleteTextView","commander","SkinCompatAutoCompleteTextView","constructor"
"SkinCompatAutoCompleteTextView","commander","SkinCompatAutoCompleteTextView","constructor"
"SkinCompatAutoCompleteTextView","commander","setDropDownBackgroundResource","command"
"SkinCompatAutoCompleteTextView","commander","applyDropDownBackgroundResource","set collaborator"
"SkinCompatAutoCompleteTextView","commander","setBackgroundResource","command"
"SkinCompatAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatAutoCompleteTextView","commander","setCompoundDrawablesRelativeWithIntrinsicBounds","command"
"SkinCompatAutoCompleteTextView","commander","setCompoundDrawablesWithIntrinsicBounds","command"
"SkinCompatAutoCompleteTextView","commander","applySkin","command"
"SkinCompatAutoCompleteTextView","commander","SkinCompatAutoCompleteTextView","constructor"
"SkinCompatAutoCompleteTextView","commander","SkinCompatAutoCompleteTextView","constructor"
"SkinCompatAutoCompleteTextView","commander","SkinCompatAutoCompleteTextView","constructor"
"SkinCompatAutoCompleteTextView","commander","setDropDownBackgroundResource","command"
"SkinCompatAutoCompleteTextView","commander","applyDropDownBackgroundResource","set collaborator"
"SkinCompatAutoCompleteTextView","commander","setBackgroundResource","command"
"SkinCompatAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatAutoCompleteTextView","commander","setCompoundDrawablesRelativeWithIntrinsicBounds","command"
"SkinCompatAutoCompleteTextView","commander","setCompoundDrawablesWithIntrinsicBounds","command"
"SkinCompatAutoCompleteTextView","commander","applySkin","command"
"SkinCompatAutoCompleteTextView","commander","SkinCompatAutoCompleteTextView","constructor"
"SkinCompatAutoCompleteTextView","commander","SkinCompatAutoCompleteTextView","constructor"
"SkinCompatAutoCompleteTextView","commander","SkinCompatAutoCompleteTextView","constructor"
"SkinCompatAutoCompleteTextView","commander","setDropDownBackgroundResource","command"
"SkinCompatAutoCompleteTextView","commander","applyDropDownBackgroundResource","set collaborator"
"SkinCompatAutoCompleteTextView","commander","setBackgroundResource","command"
"SkinCompatAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatAutoCompleteTextView","commander","setCompoundDrawablesRelativeWithIntrinsicBounds","command"
"SkinCompatAutoCompleteTextView","commander","setCompoundDrawablesWithIntrinsicBounds","command"
"SkinCompatAutoCompleteTextView","commander","applySkin","command"
"SkinCompatMultiAutoCompleteTextView","commander","SkinCompatMultiAutoCompleteTextView","constructor"
"SkinCompatMultiAutoCompleteTextView","commander","SkinCompatMultiAutoCompleteTextView","constructor"
"SkinCompatMultiAutoCompleteTextView","commander","SkinCompatMultiAutoCompleteTextView","constructor"
"SkinCompatMultiAutoCompleteTextView","commander","setDropDownBackgroundResource","command"
"SkinCompatMultiAutoCompleteTextView","commander","applyDropDownBackgroundResource","set collaborator"
"SkinCompatMultiAutoCompleteTextView","commander","setBackgroundResource","command"
"SkinCompatMultiAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatMultiAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatMultiAutoCompleteTextView","commander","setCompoundDrawablesRelativeWithIntrinsicBounds","command"
"SkinCompatMultiAutoCompleteTextView","commander","setCompoundDrawablesWithIntrinsicBounds","command"
"SkinCompatMultiAutoCompleteTextView","commander","applySkin","command"
"SkinCompatMultiAutoCompleteTextView","commander","SkinCompatMultiAutoCompleteTextView","constructor"
"SkinCompatMultiAutoCompleteTextView","commander","SkinCompatMultiAutoCompleteTextView","constructor"
"SkinCompatMultiAutoCompleteTextView","commander","SkinCompatMultiAutoCompleteTextView","constructor"
"SkinCompatMultiAutoCompleteTextView","commander","init","command collaborator"
"SkinCompatMultiAutoCompleteTextView","commander","setDropDownBackgroundResource","command"
"SkinCompatMultiAutoCompleteTextView","commander","applyDropDownBackgroundResource","set collaborator"
"SkinCompatMultiAutoCompleteTextView","commander","setBackgroundResource","command"
"SkinCompatMultiAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatMultiAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatMultiAutoCompleteTextView","commander","setCompoundDrawablesRelativeWithIntrinsicBounds","command"
"SkinCompatMultiAutoCompleteTextView","commander","setCompoundDrawablesWithIntrinsicBounds","command"
"SkinCompatMultiAutoCompleteTextView","commander","applySkin","command"
"SkinCompatMultiAutoCompleteTextView","commander","SkinCompatMultiAutoCompleteTextView","constructor"
"SkinCompatMultiAutoCompleteTextView","commander","SkinCompatMultiAutoCompleteTextView","constructor"
"SkinCompatMultiAutoCompleteTextView","commander","SkinCompatMultiAutoCompleteTextView","constructor"
"SkinCompatMultiAutoCompleteTextView","commander","setDropDownBackgroundResource","command"
"SkinCompatMultiAutoCompleteTextView","commander","applyDropDownBackgroundResource","set collaborator"
"SkinCompatMultiAutoCompleteTextView","commander","setBackgroundResource","command"
"SkinCompatMultiAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatMultiAutoCompleteTextView","commander","setTextAppearance","command"
"SkinCompatMultiAutoCompleteTextView","commander","setCompoundDrawablesRelativeWithIntrinsicBounds","command"
"SkinCompatMultiAutoCompleteTextView","commander","setCompoundDrawablesWithIntrinsicBounds","command"
"SkinCompatMultiAutoCompleteTextView","commander","applySkin","command"
"SkinCompatView","commander","SkinCompatView","constructor"
"SkinCompatView","commander","SkinCompatView","constructor"
"SkinCompatView","commander","SkinCompatView","constructor"
"SkinCompatView","commander","setBackgroundResource","command"
"SkinCompatView","commander","applySkin","command"
"SkinCompatView","commander","SkinCompatView","constructor"
"SkinCompatView","commander","SkinCompatView","constructor"
"SkinCompatView","commander","SkinCompatView","constructor"
"SkinCompatView","commander","setBackgroundResource","command"
"SkinCompatView","commander","applySkin","command"
