Unique Class Stereotype,Class Count
data-provider lazy-class,1
data-provider data-class,1
entity commander boundary,1
boundary data-class,1
commander boundary small-class,5
boundary large-class degenerate,1
data-provider,1
factory pure-controller degenerate small-class,1
pure-controller degenerate small-class,2
factory controller lazy-class,1
degenerate small-class,3
entity boundary small-class,3
small-class,1
empty,32
unclassified,7
boundary,6
commander,44
degenerate,5
commander small-class,6
entity boundary,4
controller degenerate,1
data-provider boundary degenerate,1
factory degenerate small-class,2
commander boundary,13
boundary degenerate,1
Total,144
