Class Stereotype,Stereotype Count
entity,181
minimal-entity,11
data-provider,73
commander,403
boundary,528
factory,29
controller,41
pure-controller,68
large-class,2
lazy-class,23
degenerate,202
data-class,38
small-class,257
empty,313
unclassified,114
Total,2283
