Class Name,Class Stereotype,Method Name,Method Stereotype
"DomainClaiming","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"CommentGatheringTypeInspector","entity boundary small-class","CommentGatheringTypeInspector","constructor",
"CommentGatheringTypeInspector","entity boundary small-class","GetProperties","property non-void-command collaborator",
"EnvironmentFileBuilder","commander","EnvironmentFileBuilder","constructor",
"EnvironmentFileBuilder","commander","BuildForInstaller","command",
"EnvironmentFileBuilder","commander","BuildForUpdater","command",
"EnvironmentFileBuilder","commander","Init","set collaborator",
"AuthRequestRemoveFingerprintPhrase","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"DatabaseContextModelSnapshot","pure-controller degenerate small-class","BuildModel","controller stateless",
"UpdateProviderGatewayType","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"RemoveSMBetaFromOrganization","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"OrganizationFlexibleCollectionsColumn","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"AddCipherIdToSend","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"_20230711_00_CollectionManagePermissionsql","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"ACCESSPOLICY_ADD_DELETE_CASCADE","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"SecretsManagerBetaColumn","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"TdeAdminApproval","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"EFUpdate","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"SecretsManagerEvent","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"CipherKeyUpdate","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"SecretsManagerOrganizationUser","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"OrganizationStatus","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"ProviderAddProviderTypeBillingPhone","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"OrganizationDomainClaimRenameNextRunCount","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"EventsSystemUser","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"DeactivatedUserStatus","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"DeviceUnknownVerification","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"SplitManageCollectionsPermissions2","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"UserForcePasswordReset","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"Init","pure-controller degenerate small-class","BuildTargetModel","controller stateless",
"DatabaseContextFactory","factory pure-controller degenerate small-class","CreateDbContext","factory controller stateless",
"FakeRemoteIpAddressMiddleware","boundary small-class","FakeRemoteIpAddressMiddleware","constructor",
"FakeRemoteIpAddressMiddleware","boundary small-class","Invoke","wrapper",
"IdentityApplicationFactory","controller degenerate","RegisterAsync","wrapper stateless",
"IdentityApplicationFactory","controller degenerate","TokenFromPasswordAsync","property controller",
"IdentityApplicationFactory","controller degenerate","TokenFromAccessTokenAsync","controller stateless",
"IdentityApplicationFactory","controller degenerate","TokenFromOrganizationApiKeyAsync","controller stateless",
"DatabaseDataAttribute","controller small-class","GetData","property non-void-command factory collaborator",
"DatabaseDataAttribute","controller small-class","GetDatabaseProviders","property controller",
"FolderRepositoryTests","pure-controller degenerate small-class","CreateAsync_Works_DataMatches","controller stateless",
