Method Stereotype,Stereotype Count
get,651
predicate,491
property,2160
void-accessor,4
set,314
command,1602
non-void-command,2256
collaborator,3231
controller,898
wrapper,904
constructor,944
copy-constructor,28
destructor,0
factory,508
incidental,424
stateless,1313
empty,138
unclassified,1
Total,15867
