Unique Method Stereotype,Method Count
get command collaborator,3
predicate collaborator,1
property set,1
void-accessor set collaborator,2
get property non-void-command,3
predicate set,1
stateless,10
property collaborator,8
property non-void-command,180
property non-void-command factory collaborator,32
controller,273
incidental,131
copy-constructor,11
property controller,46
property non-void-command collaborator,439
collaborator incidental,106
get,190
get property non-void-command collaborator,8
predicate non-void-command collaborator,82
wrapper,153
factory collaborator stateless,18
get wrapper,16
predicate,29
get controller,2
get collaborator,239
predicate non-void-command,100
property factory,3
get command,3
wrapper stateless,193
property,19
command collaborator,932
empty,115
get property controller,1
factory controller,1
set,135
constructor,502
property wrapper,79
get non-void-command collaborator,34
predicate controller,28
controller stateless,225
non-void-command factory collaborator,10
get property wrapper,2
get set,8
get predicate non-void-command,1
void-accessor command collaborator,21
get predicate,1
factory wrapper stateless,2
predicate wrapper,10
get non-void-command,20
non-void-command collaborator,2
collaborator stateless,23
collaborator,3
void-accessor controller,3
property factory controller,11
get set factory collaborator,4
factory controller stateless,16
void-accessor command,5
property factory collaborator,7
property set collaborator,16
get set collaborator,10
get property,1
unclassified,3
get property non-void-command factory collaborator,3
command,551
property factory wrapper,3
void-accessor set,1
set collaborator,101
non-void-command,1
Total,5193
