Method Stereotype,Stereotype Count
get,55
predicate,194
property,6751
void-accessor,133
set,216
command,1143
non-void-command,308
collaborator,1215
controller,225
wrapper,6880
constructor,399
copy-constructor,2
destructor,0
factory,95
incidental,40
stateless,288
empty,116
unclassified,6
Total,18066
