Unique Method Stereotype,Method Count
property factory wrapper,2
non-void-command,1
set collaborator,1
property controller,3
property non-void-command collaborator,35
non-void-command factory collaborator,2
command collaborator,14
get set,1
wrapper,4
stateless,1
property set collaborator,2
get non-void-command,7
factory collaborator stateless,2
non-void-command collaborator,66
command,3
constructor,52
set,5
copy-constructor,1
controller,4
incidental,2
get collaborator,2
controller stateless,65
void-accessor wrapper,1
wrapper stateless,89
empty,2
factory controller,1
get non-void-command collaborator,14
property wrapper,5
get controller,1
get property non-void-command collaborator,2
collaborator incidental,1
get,2
get property non-void-command factory collaborator,2
get wrapper,14
factory wrapper,1
predicate set,1
property non-void-command,10
property non-void-command factory collaborator,1
property collaborator,1
get set collaborator,1
Total,424
