Method Stereotype,Stereotype Count
get,17
predicate,28
property,66
void-accessor,166
set,175
command,442
non-void-command,57
collaborator,503
controller,393
wrapper,285
constructor,43
copy-constructor,2
destructor,0
factory,29
incidental,25
stateless,544
empty,43
unclassified,4
Total,2822
