Unique Method Stereotype,Method Count
void-accessor command,1
set collaborator,3
get,10
property collaborator,4
empty,5
command,19
command collaborator,10
set,5
constructor,24
predicate set collaborator,1
property,9
incidental,1
get collaborator,9
property wrapper,15
wrapper stateless,5
property controller,1
controller stateless,17
property non-void-command,4
get property,2
predicate,3
predicate collaborator,1
wrapper,10
get set,1
destructor,3
property non-void-command collaborator,6
predicate wrapper,5
Total,174
