Class Name,Class Stereotype,Method Name,Method Stereotype
"CalculatorAsyncHandler","controller lazy-class degenerate","CalculatorAsyncHandler","constructor",
"CalculatorAsyncHandler","controller lazy-class degenerate","getStruct","property controller",
"CalculatorAsyncHandler","controller lazy-class degenerate","ping","controller stateless",
"CalculatorAsyncHandler","controller lazy-class degenerate","add","controller stateless",
"CalculatorAsyncHandler","controller lazy-class degenerate","calculate","property set collaborator",
"CalculatorAsyncHandler","controller lazy-class degenerate","zip","controller stateless",
"CalculatorCloneFactory","degenerate small-class","getHandler","factory controller stateless",
"CalculatorCloneFactory","degenerate small-class","releaseHandler","collaborator incidental",
"CalculatorHandler","lazy-class degenerate","ping","incidental",
"CalculatorHandler","lazy-class degenerate","add","incidental",
"CalculatorHandler","lazy-class degenerate","calculate","property set collaborator",
"CalculatorHandler","lazy-class degenerate","getStruct","void-accessor",
"CalculatorHandler","lazy-class degenerate","zip","incidental",
"PerformanceTests","entity boundary small-class","PerformanceTests","constructor",
"PerformanceTests","entity boundary small-class","ProtocolPeformanceTestAsync","property non-void-command collaborator",
"TestHandlerAsync","commander","TestHandlerAsync","constructor",
"TestHandlerAsync","commander","testVoid","command collaborator",
"TestHandlerAsync","commander","testString","command",
"TestHandlerAsync","commander","testBool","command",
"TestHandlerAsync","commander","testByte","command",
"TestHandlerAsync","commander","testI32","command",
"TestHandlerAsync","commander","testI64","command",
"TestHandlerAsync","commander","testDouble","command",
"TestHandlerAsync","commander","testBinary","command",
"TestHandlerAsync","commander","testUuid","command collaborator",
"TestHandlerAsync","commander","testStruct","command collaborator",
"TestHandlerAsync","commander","testNest","command collaborator",
"TestHandlerAsync","commander","testMap","command",
"TestHandlerAsync","commander","testStringMap","command",
"TestHandlerAsync","commander","testSet","command",
"TestHandlerAsync","commander","testList","command",
"TestHandlerAsync","commander","testEnum","command collaborator",
"TestHandlerAsync","commander","testTypedef","command collaborator",
"TestHandlerAsync","commander","testMapMap","command",
"TestHandlerAsync","commander","testInsanity","command collaborator",
"TestHandlerAsync","commander","testMulti","command collaborator",
"TestHandlerAsync","commander","testException","command",
"TestHandlerAsync","commander","testMultiException","command collaborator",
"TestHandlerAsync","commander","testOneway","command",
"TestProcessorEventHandler","commander","getContext","wrapper stateless",
"TestProcessorEventHandler","commander","freeContext","incidental",
"TestProcessorEventHandler","commander","preRead","command",
"TestProcessorEventHandler","commander","postRead","command",
"TestProcessorEventHandler","commander","preWrite","command",
"TestProcessorEventHandler","commander","postWrite","command",
"TestProcessorEventHandler","commander","asyncComplete","command",
"TestProcessorEventHandler","commander","handlerError","command",
"TestProcessorEventHandler","commander","communicate","incidental",
"SecondHandler","degenerate small-class","secondtestString","incidental",
"ClientThread","commander","ClientThread","constructor",
"ClientThread","commander","run","command collaborator",
"ClientThread","commander","loopEchoVoid","command",
"ClientThread","commander","loopEchoByte","command",
"ClientThread","commander","loopEchoI32","command",
"ClientThread","commander","loopEchoI64","command",
"ClientThread","commander","loopEchoString","command",
"Server","lazy-class degenerate","count","set",
"Server","lazy-class degenerate","echoVoid","command",
"Server","lazy-class degenerate","getCount","get collaborator",
"Server","lazy-class degenerate","echoByte","incidental",
"Server","lazy-class degenerate","echoI32","incidental",
"Server","lazy-class degenerate","echoI64","incidental",
"Server","lazy-class degenerate","echoString","controller stateless",
"Server","lazy-class degenerate","echoList","incidental",
"Server","lazy-class degenerate","echoSet","incidental",
"Server","lazy-class degenerate","echoMap","incidental",
"eqstr","boundary degenerate small-class","operator()","wrapper stateless",
"PHPTransport","empty","PHPTransport","constructor",
"PHPTransport","empty","~PHPTransport","destructor",
"PHPExceptionWrapper","data-provider small-class","PHPExceptionWrapper","constructor",
"PHPExceptionWrapper","data-provider small-class","PHPExceptionWrapper","constructor",
"PHPExceptionWrapper","data-provider small-class","~PHPExceptionWrapper","destructor",
"PHPExceptionWrapper","data-provider small-class","what","get",
"PHPExceptionWrapper","data-provider small-class","operatorzval*","unclassified",
"THttpServerTransport","commander boundary small-class","THttpServerTransport","constructor",
"THttpServerTransport","commander boundary small-class","THttpServerTransport","constructor",
"THttpServerTransport","commander boundary small-class","THttpServerTransport","constructor",
"THttpServerTransport","commander boundary small-class","Invoke","collaborator incidental",
"THttpServerTransport","commander boundary small-class","ProcessRequestAsync","non-void-command collaborator",
"TStreamTransport","unclassified","TStreamTransport","constructor",
"TStreamTransport","unclassified","TStreamTransport","constructor",
"TStreamTransport","unclassified","OpenAsync","controller stateless",
"TStreamTransport","unclassified","Close","non-void-command collaborator",
"TStreamTransport","unclassified","ReadAsync","property non-void-command collaborator",
"TStreamTransport","unclassified","WriteAsync","controller",
"TStreamTransport","unclassified","FlushAsync","wrapper stateless",
"TStreamTransport","unclassified","Dispose","collaborator",
"TSocketTransport","commander small-class","TSocketTransport","constructor",
"TSocketTransport","commander small-class","TSocketTransport","constructor",
"TSocketTransport","commander small-class","TSocketTransport","constructor",
"TSocketTransport","commander small-class","TSocketTransport","constructor",
"TSocketTransport","commander small-class","SetInputOutputStream","command",
"TMemoryBufferTransport","empty","TMemoryBufferTransport","constructor",
"TMemoryBufferTransport","empty","TMemoryBufferTransport","constructor",
"TSimpleAsyncServer","commander boundary small-class","TSimpleAsyncServer","constructor",
"TSimpleAsyncServer","commander boundary small-class","TSimpleAsyncServer","constructor",
"TSimpleAsyncServer","commander boundary small-class","TSimpleAsyncServer","constructor",
"TSimpleAsyncServer","commander boundary small-class","ServeAsync","non-void-command collaborator",
"TStartObserver","commander boundary small-class","TStartObserver","constructor",
"TStartObserver","commander boundary small-class","preServe","set collaborator",
"TStartObserver","commander boundary small-class","waitForService","command collaborator",
"TGuidExtensions","empty","TGuidExtensions","constructor",
"TBinaryProtocol","pure-controller small-class","TBinaryProtocol","constructor",
"TBinaryProtocol","pure-controller small-class","TBinaryProtocol","constructor",
"TBinaryProtocol","pure-controller small-class","WriteMessageBeginAsync","controller",
"TBinaryProtocol","pure-controller small-class","WriteMessageEndAsync","controller stateless",
"FieldValueMetaData","data-provider boundary small-class","FieldValueMetaData","constructor",
"FieldValueMetaData","data-provider boundary small-class","isStruct","property collaborator",
"FieldValueMetaData","data-provider boundary small-class","isContainer","property collaborator",
"TestDataFrameWriter","unclassified","testProvideEntireByteArrayAsPayload","controller",
"TestDataFrameWriter","unclassified","testProvideByteArrayPortionAsPayload","controller",
"TestDataFrameWriter","unclassified","testProvideHeaderAndPayload","controller stateless",
"TestDataFrameWriter","unclassified","testProvidePayloadToIncompleteFrame","wrapper stateless",
"TestDataFrameWriter","unclassified","testWrite","controller",
"TestTZlibTransport","boundary","getTransport","factory wrapper stateless",
"TestTZlibTransport","boundary","testClose","non-void-command collaborator",
"TestTZlibTransport","boundary","testCloseOpen","non-void-command collaborator",
"TestTMemoryTransport","degenerate","testReadBatches","controller stateless",
"TestTMemoryTransport","degenerate","testReadMoreThanRemaining","wrapper stateless",
"TestTMemoryTransport","degenerate","testWrite","controller stateless",
"TestTMemoryInputTransport","pure-controller degenerate","testFresh","controller stateless",
"TestTMemoryInputTransport","pure-controller degenerate","testReused","controller stateless",
"TestTMemoryInputTransport","pure-controller degenerate","testWithOffsetAndLength","controller stateless",
"TestTIOStreamTransport","commander boundary","testOpenClose_2streams","non-void-command collaborator",
"TestTIOStreamTransport","commander boundary","testOpenClose_1input","non-void-command collaborator",
