Method Stereotype,Stereotype Count
get,452
predicate,211
property,1065
void-accessor,995
set,333
command,1645
non-void-command,948
collaborator,1984
controller,525
wrapper,394
constructor,572
copy-constructor,43
destructor,155
factory,37
incidental,286
stateless,722
empty,73
unclassified,22
Total,10462
