Unique Method Stereotype,Method Count
non-void-command collaborator,1
get property,1
property,1
void-accessor command,2
property wrapper,1
predicate non-void-command,1
void-accessor command collaborator,3
command,17
predicate,8
command collaborator,26
wrapper,4
property set collaborator,6
factory collaborator stateless,1
predicate controller,1
non-void-command factory collaborator,3
property collaborator,5
property non-void-command,4
property controller,1
property non-void-command collaborator,22
set collaborator,7
controller stateless,16
get collaborator,9
factory collaborator incidental,1
copy-constructor,1
incidental,4
controller,2
predicate non-void-command collaborator,3
void-accessor wrapper,1
wrapper stateless,16
factory wrapper stateless,1
get set collaborator,3
collaborator incidental,18
get,4
set,1
constructor,6
empty,10
factory controller,1
non-void-command factory,1
get property non-void-command factory collaborator,1
Total,214
