Unique Class Stereotype,Class Count
pure-controller degenerate,1
factory controller degenerate,2
boundary data-class,1
controller degenerate,2
entity boundary degenerate,1
commander small-class,3
entity factory controller,1
entity factory controller small-class,8
small-class,9
entity boundary small-class,43
unclassified,22
commander boundary small-class,18
factory pure-controller small-class,1
pure-controller degenerate small-class,8
entity commander boundary,7
boundary degenerate small-class,22
boundary data-class small-class,3
factory degenerate small-class,4
factory controller small-class,4
degenerate small-class,3
commander boundary,6
boundary degenerate,5
factory pure-controller degenerate small-class,9
controller,1
data-provider data-class small-class,6
entity degenerate,1
entity boundary,38
data-class small-class,2
boundary,22
pure-controller small-class,7
degenerate,12
commander,2
empty,377
factory controller,1
entity small-class,2
entity,1
commander data-class small-class,1
boundary small-class,1
factory degenerate,4
data-provider data-class,2
Total,663
