Class Name,Class Stereotype,Method Name,Method Stereotype
"FooMonoBehaviour","degenerate small-class","Start","empty",
"MyJob","commander small-class","Execute","command",
"UnitTestRunner","boundary","Start","command collaborator",
"UnitTestRunner","boundary","Add","property factory controller",
"UnitTestRunner","boundary","AddTest","set collaborator",
"UnitTestRunner","boundary","AddAsyncTest","set collaborator",
"UnitTestRunner","boundary","AddCutomAction","collaborator incidental",
"UnitTestRunner","boundary","RegisterAllMethods<T>","command",
"UnitTestRunner","boundary","RegisterAllMethods","void-accessor command collaborator",
"UnitTestRunner","boundary","GetTestData","non-void-command factory collaborator",
"UnitTestRunner","boundary","GetTestCaseSource","controller stateless",
"UnitTestRunner","boundary","InferGenericType","controller stateless",
"Builder<T1,T2,T3,T4>","empty","Builder","constructor",
"Builder<T1,T2,T3,T4>","empty","Builder","constructor",
"Builder<T1,T2>","empty","Builder","constructor",
"Builder<T1,T2>","empty","Builder","constructor",
"UnityEventHandlerAsyncEnumerable","empty","UnityEventHandlerAsyncEnumerable","constructor",
"ThrowObserver<T>","degenerate","ThrowObserver","constructor",
"ThrowObserver<T>","degenerate","OnCompleted","empty",
"ThrowObserver<T>","degenerate","OnError","wrapper stateless",
"ThrowObserver<T>","degenerate","OnNext","empty",
"SingleAssignmentDisposable","minimal-entity boundary","Dispose","command collaborator",
"SingleAssignmentDisposable","minimal-entity boundary","get","get",
"SingleAssignmentDisposable","minimal-entity boundary","get","get collaborator",
"SingleAssignmentDisposable","minimal-entity boundary","set","set collaborator",
"EmptyDisposable","degenerate small-class","EmptyDisposable","constructor",
"EmptyDisposable","degenerate small-class","Dispose","empty",
"UniTaskCompletionSource<T>","entity boundary","UniTaskCompletionSource","constructor",
"UniTaskCompletionSource<T>","entity boundary","MarkHandled","set",
"UniTaskCompletionSource<T>","entity boundary","TrySetResult","predicate non-void-command collaborator",
"UniTaskCompletionSource<T>","entity boundary","TrySetException","predicate non-void-command collaborator",
"UniTaskCompletionSource<T>","entity boundary","GetResult","get property non-void-command collaborator",
"UniTaskCompletionSource<T>","entity boundary","IUniTaskSource.GetResult","command",
"UniTaskCompletionSource<T>","entity boundary","GetStatus","property collaborator",
"UniTaskCompletionSource<T>","entity boundary","UnsafeGetStatus","property collaborator",
"UniTaskCompletionSource<T>","entity boundary","OnCompleted","command collaborator",
"UniTaskCompletionSource<T>","entity boundary","TrySignalCompletion","predicate non-void-command collaborator",
"UniTaskCompletionSource<T>","entity boundary","get","property factory collaborator",
"UniTaskCompletionSource","entity boundary","UniTaskCompletionSource","constructor",
"UniTaskCompletionSource","entity boundary","MarkHandled","set",
"UniTaskCompletionSource","entity boundary","TrySetResult","predicate non-void-command",
"UniTaskCompletionSource","entity boundary","TrySetException","predicate non-void-command collaborator",
"UniTaskCompletionSource","entity boundary","GetResult","command collaborator",
"UniTaskCompletionSource","entity boundary","GetStatus","property collaborator",
"UniTaskCompletionSource","entity boundary","UnsafeGetStatus","property collaborator",
"UniTaskCompletionSource","entity boundary","OnCompleted","command collaborator",
"UniTaskCompletionSource","entity boundary","TrySignalCompletion","predicate non-void-command collaborator",
"UniTaskCompletionSource","entity boundary","get","property factory collaborator",
"AutoResetUniTaskCompletionSource","unclassified","AutoResetUniTaskCompletionSource","constructor",
"AutoResetUniTaskCompletionSource","unclassified","AutoResetUniTaskCompletionSource","constructor",
"AutoResetUniTaskCompletionSource","unclassified","TrySetResult","predicate non-void-command",
"AutoResetUniTaskCompletionSource","unclassified","TrySetException","predicate non-void-command collaborator",
"AutoResetUniTaskCompletionSource","unclassified","GetResult","command",
"AutoResetUniTaskCompletionSource","unclassified","GetStatus","property non-void-command collaborator",
"AutoResetUniTaskCompletionSource","unclassified","UnsafeGetStatus","property non-void-command collaborator",
"AutoResetUniTaskCompletionSource","unclassified","OnCompleted","command",
"AutoResetUniTaskCompletionSource","unclassified","TryReturn","predicate non-void-command",
"AutoResetUniTaskCompletionSource","unclassified","get","property factory collaborator",
"UniTaskCompletionSourceCore<TResult>","entity boundary","Reset","command",
"UniTaskCompletionSourceCore<TResult>","entity boundary","ReportUnhandledError","wrapper",
"UniTaskCompletionSourceCore<TResult>","entity boundary","MarkHandled","set",
"UniTaskCompletionSourceCore<TResult>","entity boundary","TrySetResult","predicate set collaborator",
"UniTaskCompletionSourceCore<TResult>","entity boundary","TrySetException","predicate non-void-command collaborator",
"UniTaskCompletionSourceCore<TResult>","entity boundary","GetStatus","property non-void-command collaborator",
"UniTaskCompletionSourceCore<TResult>","entity boundary","UnsafeGetStatus","property wrapper",
"UniTaskCompletionSourceCore<TResult>","entity boundary","GetResult","get set collaborator",
"UniTaskCompletionSourceCore<TResult>","entity boundary","OnCompleted","set collaborator",
"UniTaskCompletionSourceCore<TResult>","entity boundary","ValidateToken","wrapper",
"UniTask<T>","entity","UniTask","constructor",
"UniTask<T>","entity","UniTask","copy-constructor",
"UniTask<T>","entity","GetAwaiter","property factory wrapper",
"UniTask<T>","entity","Preserve","get property factory collaborator",
"UniTask<T>","entity","AsUniTask","property non-void-command factory collaborator",
"UniTask<T>","entity","SuppressCancellationThrow","property factory collaborator",
"UniTask<T>","entity","ToString","property non-void-command",
"UniTask<T>","entity","get","property non-void-command collaborator",
"ReturnToSynchronizationContext","factory controller small-class","ReturnToSynchronizationContext","constructor",
"ReturnToSynchronizationContext","factory controller small-class","DisposeAsync","property factory collaborator",
"SwitchToSynchronizationContextAwaitable","empty","SwitchToSynchronizationContextAwaitable","constructor",
"ReturnToMainThread","factory controller small-class","ReturnToMainThread","constructor",
"ReturnToMainThread","factory controller small-class","DisposeAsync","property factory collaborator",
"AsyncUpdateSelectedTrigger","entity boundary","IUpdateSelectedHandler.OnUpdateSelected","command collaborator",
"AsyncUpdateSelectedTrigger","entity boundary","GetOnUpdateSelectedAsyncHandler","property factory collaborator",
"AsyncUpdateSelectedTrigger","entity boundary","GetOnUpdateSelectedAsyncHandler","property factory collaborator",
"AsyncUpdateSelectedTrigger","entity boundary","OnUpdateSelectedAsync","property non-void-command collaborator",
"AsyncUpdateSelectedTrigger","entity boundary","OnUpdateSelectedAsync","property non-void-command collaborator",
"AsyncScrollTrigger","entity boundary","IScrollHandler.OnScroll","command collaborator",
"AsyncScrollTrigger","entity boundary","GetOnScrollAsyncHandler","property factory collaborator",
"AsyncScrollTrigger","entity boundary","GetOnScrollAsyncHandler","property factory collaborator",
"AsyncScrollTrigger","entity boundary","OnScrollAsync","property non-void-command collaborator",
"AsyncScrollTrigger","entity boundary","OnScrollAsync","property non-void-command collaborator",
"AsyncPointerUpTrigger","entity boundary","IPointerUpHandler.OnPointerUp","command collaborator",
"AsyncPointerUpTrigger","entity boundary","GetOnPointerUpAsyncHandler","property factory collaborator",
"AsyncPointerUpTrigger","entity boundary","GetOnPointerUpAsyncHandler","property factory collaborator",
"AsyncPointerUpTrigger","entity boundary","OnPointerUpAsync","property non-void-command collaborator",
"AsyncPointerUpTrigger","entity boundary","OnPointerUpAsync","property non-void-command collaborator",
"AsyncPointerClickTrigger","entity boundary","IPointerClickHandler.OnPointerClick","command collaborator",
"AsyncPointerClickTrigger","entity boundary","GetOnPointerClickAsyncHandler","property factory collaborator",
"AsyncPointerClickTrigger","entity boundary","GetOnPointerClickAsyncHandler","property factory collaborator",
"AsyncPointerClickTrigger","entity boundary","OnPointerClickAsync","property non-void-command collaborator",
"AsyncPointerClickTrigger","entity boundary","OnPointerClickAsync","property non-void-command collaborator",
"AsyncMoveTrigger","entity boundary","IMoveHandler.OnMove","command collaborator",
"AsyncMoveTrigger","entity boundary","GetOnMoveAsyncHandler","property factory collaborator",
"AsyncMoveTrigger","entity boundary","GetOnMoveAsyncHandler","property factory collaborator",
"AsyncMoveTrigger","entity boundary","OnMoveAsync","property non-void-command collaborator",
"AsyncMoveTrigger","entity boundary","OnMoveAsync","property non-void-command collaborator",
"AsyncEndDragTrigger","entity boundary","IEndDragHandler.OnEndDrag","command collaborator",
"AsyncEndDragTrigger","entity boundary","GetOnEndDragAsyncHandler","property factory collaborator",
"AsyncEndDragTrigger","entity boundary","GetOnEndDragAsyncHandler","property factory collaborator",
"AsyncEndDragTrigger","entity boundary","OnEndDragAsync","property non-void-command collaborator",
"AsyncEndDragTrigger","entity boundary","OnEndDragAsync","property non-void-command collaborator",
"AsyncPointerExitTrigger","entity boundary","IPointerExitHandler.OnPointerExit","command collaborator",
"AsyncPointerExitTrigger","entity boundary","GetOnPointerExitAsyncHandler","property factory collaborator",
"AsyncPointerExitTrigger","entity boundary","GetOnPointerExitAsyncHandler","property factory collaborator",
"AsyncPointerExitTrigger","entity boundary","OnPointerExitAsync","property non-void-command collaborator",
"AsyncPointerExitTrigger","entity boundary","OnPointerExitAsync","property non-void-command collaborator",
"AsyncBeginDragTrigger","entity boundary","IBeginDragHandler.OnBeginDrag","command collaborator",
"AsyncBeginDragTrigger","entity boundary","GetOnBeginDragAsyncHandler","property factory collaborator",
"AsyncBeginDragTrigger","entity boundary","GetOnBeginDragAsyncHandler","property factory collaborator",
"AsyncBeginDragTrigger","entity boundary","OnBeginDragAsync","property non-void-command collaborator",
"AsyncBeginDragTrigger","entity boundary","OnBeginDragAsync","property non-void-command collaborator",
"YieldAwaitable","small-class","YieldAwaitable","constructor",
"YieldAwaitable","small-class","GetAwaiter","property factory collaborator",
"YieldAwaitable","small-class","ToUniTask","property wrapper",
"AsyncValidateTrigger","entity boundary","OnValidate","command",
"AsyncValidateTrigger","entity boundary","GetOnValidateAsyncHandler","property factory collaborator",
"AsyncValidateTrigger","entity boundary","GetOnValidateAsyncHandler","property factory collaborator",
"AsyncValidateTrigger","entity boundary","OnValidateAsync","property non-void-command collaborator",
"AsyncValidateTrigger","entity boundary","OnValidateAsync","property non-void-command collaborator",
"AsyncTriggerStay2DTrigger","entity boundary","OnTriggerStay2D","command collaborator",
"AsyncTriggerStay2DTrigger","entity boundary","GetOnTriggerStay2DAsyncHandler","property factory collaborator",
"AsyncTriggerStay2DTrigger","entity boundary","GetOnTriggerStay2DAsyncHandler","property factory collaborator",
"AsyncTriggerStay2DTrigger","entity boundary","OnTriggerStay2DAsync","property non-void-command collaborator",
"AsyncTriggerStay2DTrigger","entity boundary","OnTriggerStay2DAsync","property non-void-command collaborator",
"AsyncTriggerStayTrigger","entity boundary","OnTriggerStay","command collaborator",
"AsyncTriggerStayTrigger","entity boundary","GetOnTriggerStayAsyncHandler","property factory collaborator",
"AsyncTriggerStayTrigger","entity boundary","GetOnTriggerStayAsyncHandler","property factory collaborator",
"AsyncTriggerStayTrigger","entity boundary","OnTriggerStayAsync","property non-void-command collaborator",
"AsyncTriggerStayTrigger","entity boundary","OnTriggerStayAsync","property non-void-command collaborator",
"AsyncTriggerExit2DTrigger","entity boundary","OnTriggerExit2D","command collaborator",
"AsyncTriggerExit2DTrigger","entity boundary","GetOnTriggerExit2DAsyncHandler","property factory collaborator",
"AsyncTriggerExit2DTrigger","entity boundary","GetOnTriggerExit2DAsyncHandler","property factory collaborator",
"AsyncTriggerExit2DTrigger","entity boundary","OnTriggerExit2DAsync","property non-void-command collaborator",
"AsyncTriggerExit2DTrigger","entity boundary","OnTriggerExit2DAsync","property non-void-command collaborator",
"AsyncTriggerExitTrigger","entity boundary","OnTriggerExit","command collaborator",
"AsyncTriggerExitTrigger","entity boundary","GetOnTriggerExitAsyncHandler","property factory collaborator",
"AsyncTriggerExitTrigger","entity boundary","GetOnTriggerExitAsyncHandler","property factory collaborator",
"AsyncTriggerExitTrigger","entity boundary","OnTriggerExitAsync","property non-void-command collaborator",
"AsyncTriggerExitTrigger","entity boundary","OnTriggerExitAsync","property non-void-command collaborator",
"AsyncPointerEnterTrigger","entity boundary","IPointerEnterHandler.OnPointerEnter","command collaborator",
"AsyncPointerEnterTrigger","entity boundary","GetOnPointerEnterAsyncHandler","property factory collaborator",
"AsyncPointerEnterTrigger","entity boundary","GetOnPointerEnterAsyncHandler","property factory collaborator",
"AsyncPointerEnterTrigger","entity boundary","OnPointerEnterAsync","property non-void-command collaborator",
"AsyncPointerEnterTrigger","entity boundary","OnPointerEnterAsync","property non-void-command collaborator",
"AsyncTriggerEnter2DTrigger","entity boundary","OnTriggerEnter2D","command collaborator",
"AsyncTriggerEnter2DTrigger","entity boundary","GetOnTriggerEnter2DAsyncHandler","property factory collaborator",
"AsyncTriggerEnter2DTrigger","entity boundary","GetOnTriggerEnter2DAsyncHandler","property factory collaborator",
"AsyncTriggerEnter2DTrigger","entity boundary","OnTriggerEnter2DAsync","property non-void-command collaborator",
"AsyncTriggerEnter2DTrigger","entity boundary","OnTriggerEnter2DAsync","property non-void-command collaborator",
"AsyncTransformChildrenChangedTrigger","entity boundary","OnTransformChildrenChanged","command",
"AsyncTransformChildrenChangedTrigger","entity boundary","GetOnTransformChildrenChangedAsyncHandler","property factory collaborator",
"AsyncTransformChildrenChangedTrigger","entity boundary","GetOnTransformChildrenChangedAsyncHandler","property factory collaborator",
"AsyncTransformChildrenChangedTrigger","entity boundary","OnTransformChildrenChangedAsync","property non-void-command collaborator",
"AsyncTransformChildrenChangedTrigger","entity boundary","OnTransformChildrenChangedAsync","property non-void-command collaborator",
"AsyncServerInitializedTrigger","entity boundary","OnServerInitialized","command",
"AsyncServerInitializedTrigger","entity boundary","GetOnServerInitializedAsyncHandler","property factory collaborator",
"AsyncServerInitializedTrigger","entity boundary","GetOnServerInitializedAsyncHandler","property factory collaborator",
"AsyncServerInitializedTrigger","entity boundary","OnServerInitializedAsync","property non-void-command collaborator",
"AsyncServerInitializedTrigger","entity boundary","OnServerInitializedAsync","property non-void-command collaborator",
"AsyncRenderObjectTrigger","entity boundary","OnRenderObject","command",
"AsyncRenderObjectTrigger","entity boundary","GetOnRenderObjectAsyncHandler","property factory collaborator",
"AsyncRenderObjectTrigger","entity boundary","GetOnRenderObjectAsyncHandler","property factory collaborator",
"AsyncRenderObjectTrigger","entity boundary","OnRenderObjectAsync","property non-void-command collaborator",
"AsyncRenderObjectTrigger","entity boundary","OnRenderObjectAsync","property non-void-command collaborator",
"AsyncPostRenderTrigger","entity boundary","OnPostRender","command",
"AsyncPostRenderTrigger","entity boundary","GetOnPostRenderAsyncHandler","property factory collaborator",
"AsyncPostRenderTrigger","entity boundary","GetOnPostRenderAsyncHandler","property factory collaborator",
"AsyncPostRenderTrigger","entity boundary","OnPostRenderAsync","property non-void-command collaborator",
"AsyncPostRenderTrigger","entity boundary","OnPostRenderAsync","property non-void-command collaborator",
"AsyncParticleUpdateJobScheduledTrigger","entity boundary","OnParticleUpdateJobScheduled","command collaborator",
"AsyncParticleUpdateJobScheduledTrigger","entity boundary","GetOnParticleUpdateJobScheduledAsyncHandler","property factory collaborator",
"AsyncParticleUpdateJobScheduledTrigger","entity boundary","GetOnParticleUpdateJobScheduledAsyncHandler","property factory collaborator",
"AsyncParticleUpdateJobScheduledTrigger","entity boundary","OnParticleUpdateJobScheduledAsync","property non-void-command collaborator",
"AsyncParticleUpdateJobScheduledTrigger","entity boundary","OnParticleUpdateJobScheduledAsync","property non-void-command collaborator",
"AsyncParticleTriggerTrigger","entity boundary","OnParticleTrigger","command",
"AsyncParticleTriggerTrigger","entity boundary","GetOnParticleTriggerAsyncHandler","property factory collaborator",
"AsyncParticleTriggerTrigger","entity boundary","GetOnParticleTriggerAsyncHandler","property factory collaborator",
"AsyncParticleTriggerTrigger","entity boundary","OnParticleTriggerAsync","property non-void-command collaborator",
"AsyncParticleTriggerTrigger","entity boundary","OnParticleTriggerAsync","property non-void-command collaborator",
"AsyncParticleCollisionTrigger","entity boundary","OnParticleCollision","command collaborator",
"AsyncParticleCollisionTrigger","entity boundary","GetOnParticleCollisionAsyncHandler","property factory collaborator",
"AsyncParticleCollisionTrigger","entity boundary","GetOnParticleCollisionAsyncHandler","property factory collaborator",
"AsyncParticleCollisionTrigger","entity boundary","OnParticleCollisionAsync","property non-void-command collaborator",
"AsyncParticleCollisionTrigger","entity boundary","OnParticleCollisionAsync","property non-void-command collaborator",
"AsyncMouseUpAsButtonTrigger","entity boundary","OnMouseUpAsButton","command",
"AsyncMouseUpAsButtonTrigger","entity boundary","GetOnMouseUpAsButtonAsyncHandler","property factory collaborator",
"AsyncMouseUpAsButtonTrigger","entity boundary","GetOnMouseUpAsButtonAsyncHandler","property factory collaborator",
"AsyncMouseUpAsButtonTrigger","entity boundary","OnMouseUpAsButtonAsync","property non-void-command collaborator",
"AsyncMouseUpAsButtonTrigger","entity boundary","OnMouseUpAsButtonAsync","property non-void-command collaborator",
"AsyncMouseOverTrigger","entity boundary","OnMouseOver","command",
"AsyncMouseOverTrigger","entity boundary","GetOnMouseOverAsyncHandler","property factory collaborator",
"AsyncMouseOverTrigger","entity boundary","GetOnMouseOverAsyncHandler","property factory collaborator",
"AsyncMouseOverTrigger","entity boundary","OnMouseOverAsync","property non-void-command collaborator",
"AsyncMouseOverTrigger","entity boundary","OnMouseOverAsync","property non-void-command collaborator",
"AsyncMouseExitTrigger","entity boundary","OnMouseExit","command",
"AsyncMouseExitTrigger","entity boundary","GetOnMouseExitAsyncHandler","property factory collaborator",
"AsyncMouseExitTrigger","entity boundary","GetOnMouseExitAsyncHandler","property factory collaborator",
"AsyncMouseExitTrigger","entity boundary","OnMouseExitAsync","property non-void-command collaborator",
"AsyncMouseExitTrigger","entity boundary","OnMouseExitAsync","property non-void-command collaborator",
"AsyncMouseDragTrigger","entity boundary","OnMouseDrag","command",
"AsyncMouseDragTrigger","entity boundary","GetOnMouseDragAsyncHandler","property factory collaborator",
"AsyncMouseDragTrigger","entity boundary","GetOnMouseDragAsyncHandler","property factory collaborator",
"AsyncMouseDragTrigger","entity boundary","OnMouseDragAsync","property non-void-command collaborator",
"AsyncMouseDragTrigger","entity boundary","OnMouseDragAsync","property non-void-command collaborator",
"AsyncGUITrigger","entity boundary","OnGUI","command",
"AsyncGUITrigger","entity boundary","GetOnGUIAsyncHandler","property factory collaborator",
"AsyncGUITrigger","entity boundary","GetOnGUIAsyncHandler","property factory collaborator",
"AsyncGUITrigger","entity boundary","OnGUIAsync","property non-void-command collaborator",
"AsyncGUITrigger","entity boundary","OnGUIAsync","property non-void-command collaborator",
"AsyncEnableTrigger","entity boundary","OnEnable","command",
"AsyncEnableTrigger","entity boundary","GetOnEnableAsyncHandler","property factory collaborator",
"AsyncEnableTrigger","entity boundary","GetOnEnableAsyncHandler","property factory collaborator",
"AsyncEnableTrigger","entity boundary","OnEnableAsync","property non-void-command collaborator",
"AsyncEnableTrigger","entity boundary","OnEnableAsync","property non-void-command collaborator",
"AsyncDrawGizmosSelectedTrigger","entity boundary","OnDrawGizmosSelected","command",
