Method Stereotype,Stereotype Count
get,968
predicate,1034
property,2391
void-accessor,724
set,666
command,2259
non-void-command,1575
collaborator,4555
controller,484
wrapper,1395
constructor,962
copy-constructor,76
destructor,255
factory,25
incidental,398
stateless,1092
empty,116
unclassified,85
Total,19060
