Class Stereotype,Stereotype Count
entity,98
minimal-entity,0
data-provider,52
commander,172
boundary,325
factory,36
controller,17
pure-controller,52
large-class,0
lazy-class,25
degenerate,116
data-class,67
small-class,335
empty,198
unclassified,61
Total,1554
