Class Name,Class Stereotype,Method Name,Method Stereotype
"ConvertUtilsTest","commander boundary","setup","set collaborator",
"ConvertUtilsTest","commander boundary","testOriginalRepoIsNotChanged","command",
"ConvertUtilsTest","commander boundary","testNewRepoIsCreated","command collaborator",
"SourceEditor","unclassified","SourceEditor","constructor",
"SourceEditor","unclassified","getName","get",
"SourceEditor","unclassified","getRawContent","get",
"SourceEditor","unclassified","getContent","property non-void-command",
"SourceEditor","unclassified","getWrap","get",
"SourceEditor","unclassified","isMarkdown","get",
"SourceEditor","unclassified","setWrap","property set",
"SourceEditor","unclassified","setMarkdown","property set",
"SourceEditor","unclassified","setSource","property non-void-command",
"SourceEditor","unclassified","loadSource","command",
"SourceEditor","unclassified","setSource","property non-void-command collaborator",
"SourceEditor","unclassified","toggleWrap","property non-void-command",
"SourceEditor","unclassified","toggleMarkdown","property non-void-command",
"HttpImageGetter","unclassified","HttpImageGetter","constructor",
"HttpImageGetter","unclassified","show","property non-void-command collaborator",
"HttpImageGetter","unclassified","hide","controller stateless",
"HttpImageGetter","unclassified","trim","controller stateless",
"HttpImageGetter","unclassified","encode","property non-void-command collaborator",
"HttpImageGetter","unclassified","bind","property non-void-command collaborator",
"HttpImageGetter","unclassified","continueBind","property non-void-command collaborator",
"OcticonTextView","boundary small-class","OcticonTextView","constructor",
"OcticonTextView","boundary small-class","getOcticons","get set collaborator",
"UserReceivedNewsFragment","entity boundary small-class","loadData","property non-void-command collaborator",
"UserPagerAdapter","entity boundary degenerate","UserPagerAdapter","constructor",
"UserPagerAdapter","entity boundary degenerate","getItem","factory wrapper stateless",
"UserPagerAdapter","entity boundary degenerate","getCount","incidental",
"UserPagerAdapter","entity boundary degenerate","getPageTitle","property non-void-command collaborator",
"UserFollowersFragment","entity boundary small-class","onAttach","set collaborator",
"UserFollowersFragment","entity boundary small-class","loadData","property non-void-command collaborator",
"UserCreatedNewsFragment","entity boundary small-class","loadData","property non-void-command collaborator",
"UriLauncherActivity","commander boundary small-class","onCreate","command collaborator",
"UriLauncherActivity","commander boundary small-class","showParseError","wrapper stateless",
"MyFollowingFragment","entity boundary small-class","loadData","property non-void-command collaborator",
"MyFollowersFragment","entity boundary small-class","loadData","property non-void-command collaborator",
"UserNewsFragment","entity commander boundary","onSaveInstanceState","command collaborator",
"UserNewsFragment","entity commander boundary","onActivityCreated","set collaborator",
"UserNewsFragment","entity commander boundary","onDetach","command collaborator",
"UserNewsFragment","entity commander boundary","viewRepository","command collaborator",
"UserNewsFragment","entity commander boundary","onOrganizationSelected","collaborator",
"UserNewsFragment","entity commander boundary","viewUser","predicate non-void-command collaborator",
"UserNewsFragment","entity commander boundary","viewUser","command collaborator",
"RepositorySearchSuggestionsProvider","empty","RepositorySearchSuggestionsProvider","constructor",
"RepositoryContributorsActivity","entity boundary small-class","onCreate","command collaborator",
"RepositoryContributorsActivity","entity boundary small-class","onOptionsItemSelected","predicate non-void-command collaborator",
"RecentRepositories","unclassified","RecentRepositories","constructor",
"RecentRepositories","unclassified","load","set",
"RecentRepositories","unclassified","trim","command",
"RecentRepositories","unclassified","add","property non-void-command collaborator",
"RecentRepositories","unclassified","add","property non-void-command",
"RecentRepositories","unclassified","remove","property non-void-command collaborator",
"RecentRepositories","unclassified","remove","property non-void-command",
"RecentRepositories","unclassified","saveAsync","property non-void-command",
"RecentRepositories","unclassified","save","property wrapper",
