Unique Method Stereotype,Method Count
get controller,1
predicate non-void-command,2
void-accessor command collaborator,2
void-accessor command,1
get wrapper,6
get collaborator,20
set,9
predicate,17
empty,2
command,87
unclassified,6
get set,3
wrapper,26
get non-void-command,2
predicate collaborator,41
destructor,16
get set collaborator,5
non-void-command,1
controller stateless,101
property set,2
constructor,203
void-accessor wrapper,3
wrapper stateless,221
property non-void-command,78
property collaborator,30
command collaborator,71
property controller,13
property non-void-command collaborator,94
set collaborator,28
get,23
collaborator incidental,88
collaborator,20
property,25
predicate non-void-command collaborator,1
copy-constructor,7
incidental,97
controller,29
predicate wrapper,1
non-void-command collaborator,20
get non-void-command collaborator,4
property wrapper,31
Total,1437
