Class Stereotype,Stereotype Count
entity,36
minimal-entity,0
data-provider,110
commander,48
boundary,198
factory,0
controller,0
pure-controller,8
large-class,0
lazy-class,14
degenerate,56
data-class,39
small-class,175
empty,600
unclassified,15
Total,1299
