Class Name,Class Stereotype,Method Name,Method Stereotype
"HomeController","entity boundary small-class","HomeController","copy-constructor"
"HomeController","entity boundary small-class","Index","property non-void-command collaborator"
"HomeController","entity boundary small-class","Error","property non-void-command collaborator"
"ErrorViewModel","empty","ErrorViewModel","constructor"
"ErrorViewModel","empty","ErrorViewModel","constructor"
"MangaContext","pure-controller degenerate small-class","MangaContext","constructor"
"MangaContext","pure-controller degenerate small-class","OnModelCreating","controller stateless"
"CustomControllerFeatureProvider","commander boundary small-class","PopulateFeature","command collaborator"
"StandardFixture","empty","StandardFixture","constructor"
"StandardFixture","empty","StandardFixture","constructor"
"TransferPresenter","commander boundary small-class","Ok","command collaborator"
"ExceptionFilter","boundary degenerate small-class","OnException","collaborator stateless"
"MangaContextFake","empty","MangaContextFake","constructor"
"ConfigureSwaggerOptions","pure-controller small-class","Configure","controller"
"ContextFactory","factory pure-controller degenerate small-class","CreateDbContext","factory controller stateless"
"CreditsCollection","entity factory controller small-class","GetTotal","property non-void-command factory collaborator"
"DebitsCollection","entity factory controller small-class","GetTotal","property non-void-command factory collaborator"
"Credit","empty","Credit","copy-constructor"
"AccountNull","degenerate small-class","Deposit","empty"
"AccountNull","degenerate small-class","Withdraw","empty"
"CustomErrorController","entity boundary small-class","CustomError","property non-void-command collaborator"
"DiagnosticsViewModel","empty","DiagnosticsViewModel","constructor"
"OpenAccountValidationUseCase","commander boundary small-class","OpenAccountValidationUseCase","constructor"
"OpenAccountValidationUseCase","commander boundary small-class","SetOutputPort","set collaborator"
"OpenAccountValidationUseCase","commander boundary small-class","Execute","non-void-command collaborator"
"Account","entity boundary small-class","Account","copy-constructor"
"Account","entity boundary small-class","GetCurrentBalance","property non-void-command collaborator"
"Messages","empty","Messages","constructor"
"Messages","empty","Messages","constructor"
"Messages","empty","Messages","constructor"
"AccountModel","empty","AccountModel","constructor"
"ConsentController","entity","ConsentController","copy-constructor"
"ConsentController","entity","Index","wrapper stateless"
"ConsentController","entity","Index","property non-void-command collaborator"
"ConsentController","entity","ProcessConsent","non-void-command factory collaborator"
"ConsentController","entity","BuildViewModelAsync","property non-void-command collaborator"
"ConsentController","entity","CreateConsentViewModel","non-void-command factory collaborator"
"ConsentController","entity","CreateScopeViewModel","factory collaborator incidental"
"ConsentController","entity","CreateScopeViewModel","factory wrapper stateless"
"ConsentController","entity","GetOfflineAccessScope","factory collaborator incidental"
"CloseAccountValidationUseCase","commander boundary small-class","CloseAccountValidationUseCase","constructor"
"CloseAccountValidationUseCase","commander boundary small-class","SetOutputPort","set collaborator"
"CloseAccountValidationUseCase","commander boundary small-class","Execute","non-void-command collaborator"
"OpenAccountUseCase","commander boundary small-class","OpenAccountUseCase","constructor"
"OpenAccountUseCase","commander boundary small-class","OpenAccount","non-void-command collaborator"
"OpenAccountUseCase","commander boundary small-class","Deposit","non-void-command collaborator"
"TestAuthenticationHandler","boundary degenerate","TestAuthenticationHandler","constructor"
"TestAuthenticationHandler","boundary degenerate","HandleAuthenticateAsync","wrapper stateless"
"TestAuthenticationHandler","boundary degenerate","TestAuthenticationHandler","constructor"
"TestAuthenticationHandler","boundary degenerate","HandleAuthenticateAsync","wrapper stateless"
"TestAuthenticationHandler","boundary degenerate","TestAuthenticationHandler","constructor"
"TestAuthenticationHandler","boundary degenerate","HandleAuthenticateAsync","wrapper stateless"
"DebitConfiguration","pure-controller degenerate small-class","Configure","controller stateless"
"CurrencyExchangeFake","data-provider boundary small-class","Convert","property wrapper"
"Debit","empty","Debit","copy-constructor"
"Notification","small-class","Add","set"
"Notification","small-class","get","property non-void-command collaborator"
"CreditConfiguration","pure-controller degenerate small-class","Configure","controller stateless"
"WithdrawUseCase","commander boundary small-class","WithdrawUseCase","constructor"
"WithdrawUseCase","commander boundary small-class","Withdraw","non-void-command collaborator"
"WithdrawUseCase","commander boundary small-class","Withdraw","non-void-command collaborator"
"WithdrawValidationUseCase","commander boundary small-class","WithdrawValidationUseCase","constructor"
"WithdrawValidationUseCase","commander boundary small-class","SetOutputPort","set collaborator"
"WithdrawValidationUseCase","commander boundary small-class","Execute","non-void-command collaborator"
"AccountRepository","entity boundary","Add","non-void-command collaborator"
"AccountRepository","entity boundary","Delete","non-void-command collaborator"
"AccountRepository","entity boundary","GetAccount","property non-void-command collaborator"
"AccountRepository","entity boundary","Find","property non-void-command collaborator"
"AccountRepository","entity boundary","GetAccounts","property non-void-command collaborator"
"AccountRepository","entity boundary","LoadTransactions","non-void-command collaborator"
"TransferUseCase","commander boundary","TransferUseCase","constructor"
"TransferUseCase","commander boundary","Transfer","non-void-command collaborator"
"TransferUseCase","commander boundary","Deposit","non-void-command collaborator"
"TransferUseCase","commander boundary","Withdraw","non-void-command collaborator"
"TransferValidationUseCase","commander boundary small-class","TransferValidationUseCase","constructor"
"TransferValidationUseCase","commander boundary small-class","SetOutputPort","set collaborator"
"TransferValidationUseCase","commander boundary small-class","Execute","non-void-command collaborator"
"DepositPresenter","commander boundary small-class","Ok","command collaborator"
"MangaContextModelSnapshot","pure-controller degenerate small-class","BuildModel","controller stateless"
"ExternalUserService","controller small-class","GetCurrentUserId","property controller"
"GetAccountsUseCase","entity boundary small-class","GetAccountsUseCase","constructor"
"GetAccountsUseCase","entity boundary small-class","Execute","property non-void-command collaborator"
"GetAccountsUseCase","entity boundary small-class","GetAccounts","non-void-command collaborator"
"WithdrawPresenter","commander boundary small-class","Ok","command collaborator"
"SecurityHeadersAttribute","pure-controller degenerate small-class","OnResultExecuting","controller stateless"
"GrantsController","entity boundary","GrantsController","constructor"
"GrantsController","entity boundary","Index","property non-void-command collaborator"
"GrantsController","entity boundary","Revoke","property non-void-command collaborator"
"GrantsController","entity boundary","BuildViewModelAsync","property non-void-command factory collaborator"
"AccountRepositoryTests","commander boundary small-class","Add","non-void-command collaborator"
"AccountRepositoryTests","commander boundary small-class","Delete","non-void-command collaborator"
"GetAccountValidationUseCase","commander boundary small-class","GetAccountValidationUseCase","constructor"
"GetAccountValidationUseCase","commander boundary small-class","SetOutputPort","set collaborator"
"GetAccountValidationUseCase","commander boundary small-class","Execute","non-void-command collaborator"
"CloseAccountTests","unclassified","IsClosingAllowed_Returns_False_When_Account_Has_Funds","command"
"CloseAccountTests","unclassified","CloseAccountUseCase_Returns_Closed_Account_Id_When_Account_Has_Zero_Balance","controller"
"CloseAccountTests","unclassified","IsClosingAllowed_Returns_True_When_Account_Does_Not_Has_Funds","command"
"GetAccountUseCase","commander boundary small-class","GetAccountUseCase","constructor"
"GetAccountUseCase","commander boundary small-class","GetAccountInternal","non-void-command collaborator"
"DepositValidationUseCase","commander boundary small-class","DepositValidationUseCase","constructor"
"DepositValidationUseCase","commander boundary small-class","SetOutputPort","set collaborator"
"DepositValidationUseCase","commander boundary small-class","Execute","non-void-command collaborator"
"AccountsController","boundary","AccountsController","constructor"
"AccountsController","boundary","IOutputPort.Invalid","set collaborator"
"AccountsController","boundary","Close","property non-void-command collaborator"
"AccountsController","boundary","IOutputPort.Invalid","set collaborator"
"AccountsController","boundary","Get","property controller"
"AccountsController","boundary","Get","property non-void-command collaborator"
"AccountsController","boundary","IOutputPort.Invalid","set collaborator"
"AccountsController","boundary","Post","property controller"
"AccountsController","boundary","IOutputPort.Invalid","set collaborator"
"AccountsController","boundary","IOutputPort.Ok","set collaborator"
"AccountsController","boundary","Get","property controller"
"AccountConfiguration","pure-controller degenerate small-class","Configure","controller stateless"
"AccountRepositoryFake","entity commander boundary","Add","non-void-command collaborator"
"AccountRepositoryFake","entity commander boundary","Delete","non-void-command collaborator"
"AccountRepositoryFake","entity commander boundary","Find","property non-void-command collaborator"
"AccountRepositoryFake","entity commander boundary","GetAccount","property non-void-command collaborator"
"AccountRepositoryFake","entity commander boundary","GetAccounts","property non-void-command collaborator"
"AccountRepositoryFake","entity commander boundary","Update","non-void-command collaborator"
"AccountRepositoryFake","entity commander boundary","Update","non-void-command collaborator"
"UnitOfWork","small-class","Save","property non-void-command collaborator"
"UnitOfWork","small-class","Dispose","set"
"Startup","unclassified","Configure","controller"
"Startup","unclassified","Startup","constructor"
"Startup","unclassified","ConfigureServices","controller"
"Startup","unclassified","Configure","command collaborator"
"ConvertEuroToDollarTests","pure-controller degenerate small-class","Convert","controller stateless"
"TransactionsController","unclassified","IOutputPort.Invalid","set collaborator"
"TransactionsController","unclassified","Deposit","property controller"
"TransactionsController","unclassified","IOutputPort.Invalid","set collaborator"
"TransactionsController","unclassified","Transfer","property controller"
"TransactionsController","unclassified","IOutputPort.OutOfFunds","set collaborator"
"TransactionsController","unclassified","IOutputPort.Invalid","set collaborator"
"TransactionsController","unclassified","Withdraw","property controller"
"DepositUseCase","commander boundary small-class","DepositUseCase","constructor"
