Class Name,Class Stereotype,Method Name,Method Stereotype
"AuthorizeHub","boundary degenerate small-class","GetUserNameAsync","collaborator incidental"
"FakeAuthenticationHandler","boundary degenerate small-class","FakeAuthenticationHandler","copy-constructor"
"FakeAuthenticationHandler","boundary degenerate small-class","HandleAuthenticateAsync","wrapper stateless"
"ClientConfigTest","commander boundary","ClientConfigTest","constructor"
"ClientConfigTest","commander boundary","WithHost","non-void-command collaborator"
"ClientConfigTest","commander boundary","WithCancellation","command collaborator"
"ClientConfigTest","commander boundary","WithDeadline","non-void-command collaborator"
"ClientConfigTest","commander boundary","WithHeaders","non-void-command collaborator"
"ClientConfigTest","commander boundary","WithOption","command collaborator"
"ConfigurationChange","controller small-class","ReturnContext","property controller"
"PartialDefinitionTest","commander boundary small-class","PartialDefinitionTest","constructor"
"PartialDefinitionTest","commander boundary small-class","Unary1","non-void-command collaborator"
"PartialDefinitionTest","commander boundary small-class","Unary2","non-void-command collaborator"
"StreamingHubTestFilterAttribute","degenerate small-class","Invoke","controller stateless"
"StreamingHubTestFilterAttribute","degenerate small-class","StreamingHubTestFilterAttribute","constructor"
"StreamingHubTestFilterAttribute","degenerate small-class","StreamingHubTestFilterAttribute","constructor"
"StreamingHubTestFilterAttribute","degenerate small-class","Invoke","wrapper stateless"
"MoreCheckHub","boundary degenerate","ReceiveExceptionAsync","collaborator stateless"
"MoreCheckHub","boundary degenerate","StatusCodeAsync","collaborator stateless"
"MoreCheckHub","boundary degenerate","FilterCheckAsync","empty"
"MoreCheckHub","boundary degenerate","ReceiveExceptionAsync","collaborator stateless"
"MoreCheckHub","boundary degenerate","StatusCodeAsync","collaborator stateless"
"MoreCheckHub","boundary degenerate","FilterCheckAsync","empty"
"TestHub","commander boundary degenerate","OnConnecting","set collaborator"
"TestHub","commander boundary degenerate","OnConnected","wrapper stateless"
"TestHub","commander boundary degenerate","OnDisconnected","wrapper"
"TestHub","commander boundary degenerate","MoreArgument","wrapper stateless"
"TestHub","commander boundary degenerate","OneArgument","wrapper stateless"
"TestHub","commander boundary degenerate","OneArgument2","wrapper stateless"
"TestHub","commander boundary degenerate","OneArgument3","wrapper stateless"
"TestHub","commander boundary degenerate","RetrunMoreArgument","wrapper stateless"
"TestHub","commander boundary degenerate","RetrunOneArgument","controller stateless"
"TestHub","commander boundary degenerate","RetrunOneArgument2","collaborator incidental"
"TestHub","commander boundary degenerate","RetrunOneArgument3","collaborator incidental"
"TestHub","commander boundary degenerate","RetrunZeroArgument","collaborator incidental"
"TestHub","commander boundary degenerate","ZeroArgument","wrapper stateless"
"TestHub","commander boundary degenerate","OnConnecting","set collaborator"
"TestHub","commander boundary degenerate","OnDisconnected","wrapper"
"TestHub","commander boundary degenerate","MoreArgument","non-void-command collaborator"
"TestHub","commander boundary degenerate","OneArgument","non-void-command collaborator"
"TestHub","commander boundary degenerate","OneArgument2","non-void-command collaborator"
"TestHub","commander boundary degenerate","OneArgument3","non-void-command collaborator"
"TestHub","commander boundary degenerate","RetrunMoreArgument","wrapper stateless"
"TestHub","commander boundary degenerate","RetrunOneArgument","controller stateless"
"TestHub","commander boundary degenerate","RetrunOneArgument2","collaborator incidental"
"TestHub","commander boundary degenerate","RetrunOneArgument3","collaborator incidental"
"TestHub","commander boundary degenerate","RetrunZeroArgument","collaborator incidental"
"TestHub","commander boundary degenerate","ZeroArgument","non-void-command collaborator"
"StreamingHubHeartbeatTest_EnabledByDefault","commander boundary small-class","StreamingHubHeartbeatTest_EnabledByDefault","constructor"
"StreamingHubHeartbeatTest_EnabledByDefault","commander boundary small-class","Default_Enable","non-void-command collaborator"
"StreamingHubHandlerTest","pure-controller degenerate","Parameterless_Returns_Task","controller stateless"
"StreamingHubHandlerTest","pure-controller degenerate","Parameterless_Returns_TaskOfInt32","controller stateless"
"StreamingHubHandlerTest","pure-controller degenerate","Parameterless_Returns_ValueTask","controller stateless"
"StreamingHubHandlerTest","pure-controller degenerate","Parameterless_Returns_ValueTaskOfInt32","controller stateless"
"StreamingHubHandlerTest","pure-controller degenerate","Parameter_Single_Returns_Task","controller stateless"
