Class Name,Class Stereotype,Method Name,Method Stereotype
"DataEndingAtUnreadablePage","data-provider data-class","DataEndingAtUnreadablePage","constructor",
"DataEndingAtUnreadablePage","data-provider data-class","~DataEndingAtUnreadablePage","destructor",
"DataEndingAtUnreadablePage","data-provider data-class","data","get",
"DataEndingAtUnreadablePage","data-provider data-class","size","get",
"DataEndingAtUnreadablePage","data-provider data-class","DataEndingAtUnreadablePage","constructor",
"DataEndingAtUnreadablePage","data-provider data-class","~DataEndingAtUnreadablePage","destructor",
"DataEndingAtUnreadablePage","data-provider data-class","data","get",
"DataEndingAtUnreadablePage","data-provider data-class","size","get",
"SourceFiles","empty","SourceFiles","constructor",
"SnappySinkAllocator","small-class","SnappySinkAllocator","constructor",
"SnappySinkAllocator","small-class","Allocate","property non-void-command collaborator",
"SnappySinkAllocator","small-class","Flush","command",
"SnappyScatteredWriter","unclassified","Size","property",
"SnappyScatteredWriter","unclassified","SnappyScatteredWriter","constructor",
"SnappyScatteredWriter","unclassified","GetOutputPtr","get",
"SnappyScatteredWriter","unclassified","GetBase","get",
"SnappyScatteredWriter","unclassified","SetOutputPtr","set",
"SnappyScatteredWriter","unclassified","SetExpectedLength","set",
"SnappyScatteredWriter","unclassified","CheckLength","predicate",
"SnappyScatteredWriter","unclassified","Produced","property",
"SnappyScatteredWriter","unclassified","Append","predicate set",
"SnappyScatteredWriter","unclassified","TryFastAppend","predicate wrapper",
"SnappyScatteredWriter","unclassified","AppendFromSelf","predicate set",
"SnappyScatteredWriter","unclassified","Flush","command",
"SnappyScatteredWriter","unclassified","SnappyScatteredWriter<Allocator>::SlowAppend","predicate non-void-command",
"SnappyScatteredWriter","unclassified","SnappyScatteredWriter<Allocator>::SlowAppendFromSelf","predicate non-void-command",
"SnappyDecompressor","unclassified","ResetLimit","void-accessor set",
"SnappyDecompressor","unclassified","SnappyDecompressor","constructor",
"SnappyDecompressor","unclassified","~SnappyDecompressor","destructor",
"SnappyDecompressor","unclassified","eof","get",
"SnappyDecompressor","unclassified","ReadUncompressedLength","predicate non-void-command",
"SnappyDecompressor","unclassified","DecompressAllTags","command collaborator",
"SnappyDecompressor","unclassified","SnappyDecompressor::RefillTag","predicate non-void-command",
"CompressionOptions","empty","CompressionOptions","constructor",
"LogMessageVoidify","degenerate small-class","operator&","empty",
"Bits","boundary degenerate","Bits::Log2FloorNonZero","wrapper stateless",
"Bits","boundary degenerate","Bits::Log2Floor","property non-void-command",
"Bits","boundary degenerate","Bits::FindLSBSetNonZero","wrapper stateless",
"Bits","boundary degenerate","Bits::Log2FloorNonZero","wrapper stateless",
"Bits","boundary degenerate","Bits::Log2Floor","wrapper stateless",
"Bits","boundary degenerate","Bits::FindLSBSetNonZero","wrapper stateless",
"Bits","boundary degenerate","Bits::Log2FloorNonZero","incidental",
"Bits","boundary degenerate","Bits::Log2Floor","property non-void-command",
"Bits","boundary degenerate","Bits::FindLSBSetNonZero","incidental",
"Bits","boundary degenerate","Bits::FindLSBSetNonZero64","wrapper stateless",
"Bits","boundary degenerate","Bits::FindLSBSetNonZero64","wrapper stateless",
"Bits","boundary degenerate","Bits::FindLSBSetNonZero64","property non-void-command",
"ZLib","boundary","ZLib::ZLib","constructor",
"ZLib","boundary","ZLib::~ZLib","destructor",
"ZLib","boundary","ZLib::Reinit","command",
"ZLib","boundary","ZLib::Reset","set",
"ZLib","boundary","ZLib::CompressErrorInit","set",
"ZLib","boundary","ZLib::DeflateInit","property wrapper",
"ZLib","boundary","ZLib::CompressInit","property non-void-command collaborator",
"ZLib","boundary","ZLib::CompressAtMostOrAll","property non-void-command",
"ZLib","boundary","ZLib::CompressChunkOrAll","property non-void-command",
"ZLib","boundary","ZLib::Compress","property non-void-command collaborator",
"ZLib","boundary","ZLib::InflateInit","property wrapper",
"ZLib","boundary","ZLib::UncompressErrorInit","set",
"ZLib","boundary","ZLib::UncompressInit","property non-void-command collaborator",
"ZLib","boundary","ZLib::UncompressAtMostOrAll","property non-void-command collaborator",
"ZLib","boundary","ZLib::UncompressChunkOrAll","property non-void-command",
"ZLib","boundary","ZLib::UncompressAtMost","property non-void-command collaborator",
"ZLib","boundary","ZLib::UncompressChunkDone","predicate non-void-command collaborator",
"ZLib","boundary","ZLib::Uncompress","property non-void-command collaborator",
"Sink","degenerate","Sink","constructor",
"Sink","degenerate","Sink::GetAppendBuffer","incidental",
"Sink","degenerate","Sink::GetAppendBufferVariable","incidental",
"Sink","degenerate","Sink::AppendAndTakeOwnership","wrapper stateless",
"Source","empty","Source","constructor",
"SnappyDecompressionValidator","unclassified","SnappyDecompressionValidator","constructor",
"SnappyDecompressionValidator","unclassified","SetExpectedLength","set",
"SnappyDecompressionValidator","unclassified","GetOutputPtr","get",
"SnappyDecompressionValidator","unclassified","GetBase","wrapper stateless",
"SnappyDecompressionValidator","unclassified","SetOutputPtr","set",
"SnappyDecompressionValidator","unclassified","CheckLength","predicate",
"SnappyDecompressionValidator","unclassified","Append","predicate",
"SnappyDecompressionValidator","unclassified","TryFastAppend","incidental",
"SnappyDecompressionValidator","unclassified","AppendFromSelf","predicate",
"SnappyDecompressionValidator","unclassified","Flush","empty",
"WorkingMemory","data-provider data-class","GetScratchInput","get",
"WorkingMemory","data-provider data-class","GetScratchOutput","get",
"WorkingMemory","data-provider data-class","WorkingMemory::WorkingMemory","constructor",
"WorkingMemory","data-provider data-class","WorkingMemory::~WorkingMemory","destructor",
"WorkingMemory","data-provider data-class","WorkingMemory::GetHashTable","get wrapper",
"Varint","commander degenerate","Varint::Append32","command",
"Varint","commander degenerate","Varint::Parse32WithLimit","incidental",
"Varint","commander degenerate","Varint::Encode32","incidental",
"LogMessage","data-provider data-class small-class","LogMessage::~LogMessage","destructor",
"LogMessage","data-provider data-class small-class","LogMessage::operator<<","get",
"LogMessage","data-provider data-class small-class","LogMessage::operator<<","get",
"ByteArraySource","unclassified","ByteArraySource","constructor",
"ByteArraySource","unclassified","ByteArraySource::Available","get",
"ByteArraySource","unclassified","ByteArraySource::Peek","get",
"ByteArraySource","unclassified","ByteArraySource::Skip","command",
"UncheckedByteArraySink","data-provider data-class","UncheckedByteArraySink","constructor",
"UncheckedByteArraySink","data-provider data-class","CurrentDestination","get",
"UncheckedByteArraySink","data-provider data-class","UncheckedByteArraySink::~UncheckedByteArraySink","destructor",
"UncheckedByteArraySink","data-provider data-class","UncheckedByteArraySink::Append","void-accessor set",
"UncheckedByteArraySink","data-provider data-class","UncheckedByteArraySink::GetAppendBuffer","get",
"UncheckedByteArraySink","data-provider data-class","UncheckedByteArraySink::AppendAndTakeOwnership","void-accessor set",
"UncheckedByteArraySink","data-provider data-class","UncheckedByteArraySink::GetAppendBufferVariable","get",
"StatusStub","degenerate small-class","StatusStub::ok","incidental",
"SnappyIOVecReader","unclassified","SnappyIOVecReader","constructor",
"SnappyIOVecReader","unclassified","Available","get",
"SnappyIOVecReader","unclassified","Peek","get",
"SnappyIOVecReader","unclassified","Skip","command",
"SnappyIOVecReader","unclassified","Advance","command",
"SnappyIOVecWriter","unclassified","SnappyIOVecWriter","constructor",
"SnappyIOVecWriter","unclassified","SetExpectedLength","set",
"SnappyIOVecWriter","unclassified","CheckLength","predicate",
"SnappyIOVecWriter","unclassified","Append","predicate non-void-command",
"SnappyIOVecWriter","unclassified","GetOutputPtr","incidental",
"SnappyIOVecWriter","unclassified","GetBase","incidental",
"SnappyIOVecWriter","unclassified","SetOutputPtr","incidental",
"SnappyIOVecWriter","unclassified","AppendNoCheck","predicate non-void-command",
"SnappyIOVecWriter","unclassified","TryFastAppend","predicate non-void-command",
"SnappyIOVecWriter","unclassified","AppendFromSelf","predicate non-void-command",
"SnappyIOVecWriter","unclassified","Flush","empty",
"CycleTimer","boundary","CycleTimer","constructor",
"CycleTimer","boundary","Start","wrapper",
"CycleTimer","boundary","Stop","set collaborator",
"CycleTimer","boundary","Get","property",
"SnappyArrayWriter","data-provider","SnappyArrayWriter","constructor",
"SnappyArrayWriter","data-provider","SetExpectedLength","command",
"SnappyArrayWriter","data-provider","CheckLength","predicate",
"SnappyArrayWriter","data-provider","GetOutputPtr","get",
"SnappyArrayWriter","data-provider","GetBase","get",
"SnappyArrayWriter","data-provider","SetOutputPtr","set",
"SnappyArrayWriter","data-provider","Append","predicate wrapper",
"SnappyArrayWriter","data-provider","TryFastAppend","predicate wrapper",
"SnappyArrayWriter","data-provider","AppendFromSelf","property wrapper",
"SnappyArrayWriter","data-provider","Produced","property",
"SnappyArrayWriter","data-provider","Flush","empty",
"LogMessageCrash","empty","LogMessageCrash::~LogMessageCrash","destructor",
