Unique Method Stereotype,Method Count
get,4
get set,1
wrapper,1
get command collaborator,1
property non-void-command,1
property non-void-command collaborator,1
predicate non-void-command,2
predicate non-void-command collaborator,2
property wrapper,2
set collaborator,2
unclassified,1
command,25
property non-void-command factory collaborator,4
constructor,60
set,2
wrapper stateless,5
command collaborator,18
controller stateless,22
incidental,35
get set collaborator,3
factory wrapper stateless,9
property,1
controller,3
get property controller,3
Total,208
