Class Stereotype,Stereotype Count
entity,444
minimal-entity,27
data-provider,143
commander,686
boundary,897
factory,9
controller,24
pure-controller,22
large-class,1
lazy-class,35
degenerate,634
data-class,34
small-class,784
empty,278
unclassified,297
Total,4315
