Class Stereotype,Stereotype Count
entity,885
minimal-entity,16
data-provider,438
commander,2276
boundary,2512
factory,76
controller,116
pure-controller,437
large-class,2
lazy-class,32
degenerate,863
data-class,264
small-class,1866
empty,856
unclassified,645
Total,11284
