Method Stereotype,Stereotype Count
get,6965
predicate,805
property,5493
void-accessor,61
set,2759
command,19823
non-void-command,6143
collaborator,19075
controller,3073
wrapper,2851
constructor,3023
copy-constructor,77
destructor,0
factory,1125
incidental,337
stateless,4113
empty,292
unclassified,9
Total,76024
