Class Stereotype,Stereotype Count
entity,228
minimal-entity,10
data-provider,57
commander,353
boundary,1117
factory,13
controller,28
pure-controller,166
large-class,1
lazy-class,41
degenerate,1004
data-class,36
small-class,646
empty,656
unclassified,62
Total,4418
