Class Stereotype,Stereotype Count
entity,151
minimal-entity,5
data-provider,16
commander,589
boundary,1021
factory,14
controller,66
pure-controller,161
large-class,4
lazy-class,14
degenerate,816
data-class,17
small-class,815
empty,135
unclassified,57
Total,3881
