Unique Method Stereotype,Method Count
get command collaborator,2
property non-void-command factory collaborator,17
property non-void-command,50
factory wrapper stateless,15
set collaborator,83
property non-void-command collaborator,728
property controller,6
collaborator incidental,10
get,29
get property non-void-command collaborator,7
property set factory collaborator,1
property collaborator,1
stateless,1
property set collaborator,7
property wrapper,568
get non-void-command collaborator,18
controller,564
incidental,59
factory collaborator incidental,22
property set,1
predicate non-void-command collaborator,62
wrapper,263
predicate non-void-command,100
empty,66
factory controller,1
set,62
constructor,783
wrapper stateless,4138
get command,8
factory controller stateless,13
get collaborator,44
get controller,2
get set collaborator,3
factory collaborator stateless,21
factory wrapper,1
void-accessor command collaborator,16
copy-constructor,2
void-accessor collaborator,1
command collaborator,2375
property,8
collaborator stateless,25
predicate set collaborator,6
predicate wrapper,24
property factory collaborator,11
predicate,16
predicate controller,5
controller stateless,5185
non-void-command factory collaborator,30
command,1100
property factory wrapper,4
get non-void-command,1
get property collaborator,2
void-accessor set collaborator,4
get property wrapper,1
get wrapper,3
get non-void-command factory collaborator,1
get property set,3
property factory controller,3
void-accessor controller,2
get property factory collaborator,2
get property set collaborator,1
Total,16587
