Method Stereotype,Stereotype Count
get,356
predicate,261
property,1917
void-accessor,64
set,326
command,977
non-void-command,2005
collaborator,2872
controller,442
wrapper,563
constructor,912
copy-constructor,19
destructor,0
factory,538
incidental,911
stateless,740
empty,44
unclassified,6
Total,12953
