Unique Method Stereotype,Method Count
factory collaborator stateless,1
get set collaborator,3
unclassified,1
get property non-void-command factory collaborator,2
collaborator,6
get non-void-command factory collaborator,1
property,1
property set,3
predicate collaborator,1
factory wrapper stateless,2
get collaborator,101
controller stateless,27
set,92
constructor,81
wrapper stateless,27
predicate non-void-command,4
predicate wrapper,46
non-void-command factory collaborator,9
property controller,3
property non-void-command collaborator,33
set collaborator,126
command collaborator,170
command,83
empty,4
collaborator stateless,6
set factory collaborator,6
predicate non-void-command collaborator,1
incidental,10
copy-constructor,11
controller,5
wrapper,193
property set collaborator,1
property wrapper,146
void-accessor command collaborator,24
factory controller stateless,3
property non-void-command,5
property non-void-command factory collaborator,4
predicate set,4
get,76
collaborator incidental,21
get property non-void-command collaborator,3
predicate,3
Total,1349
