Unique Method Stereotype,Method Count
property command collaborator,1
get property non-void-command,1
get set factory,1
get wrapper,1
property set,3
predicate set collaborator,2
void-accessor set,4
void-accessor controller,7
get property,4
collaborator,7
get set collaborator,15
predicate controller,2
non-void-command collaborator,1
predicate wrapper,11
predicate non-void-command,38
get property wrapper,1
void-accessor set collaborator,2
get non-void-command,19
destructor,56
predicate collaborator,32
property set collaborator,14
get set,3
wrapper,4
property,100
factory controller,3
empty,37
unclassified,8
command,185
command collaborator,85
property wrapper,56
get non-void-command collaborator,17
get property collaborator,2
set,64
constructor,210
controller stateless,197
set collaborator,18
property non-void-command collaborator,431
property controller,38
get controller,2
get property non-void-command collaborator,5
collaborator incidental,29
get,98
predicate,94
void-accessor wrapper,11
wrapper stateless,102
controller,9
predicate non-void-command collaborator,73
copy-constructor,31
incidental,53
get collaborator,85
void-accessor,8
void-accessor command collaborator,79
void-accessor collaborator,17
void-accessor command,50
property non-void-command,58
property collaborator,277
property non-void-command factory collaborator,6
Total,2767
