Unique Method Stereotype,Method Count
get property non-void-command,1
property non-void-command factory collaborator,2
get,5
factory controller,1
void-accessor command collaborator,1
factory controller stateless,1
controller stateless,3
get predicate non-void-command collaborator,1
collaborator incidental,3
property factory wrapper,2
set,9
constructor,28
empty,8
command,38
incidental,8
get collaborator,4
command collaborator,54
controller,1
set collaborator,7
non-void-command factory collaborator,1
predicate non-void-command,9
property non-void-command collaborator,17
property non-void-command,6
property factory collaborator,1
wrapper stateless,6
property wrapper,2
predicate non-void-command collaborator,11
Total,230
