Unique Method Stereotype,Method Count
non-void-command collaborator,5
controller,1
get predicate set collaborator,1
collaborator incidental,2
property wrapper,1
set,3
constructor,11
command,3
command collaborator,4
get non-void-command collaborator,1
void-accessor set,2
wrapper stateless,7
property set collaborator,2
destructor,6
get set,1
void-accessor command,2
predicate non-void-command,1
property non-void-command collaborator,7
property non-void-command,1
get collaborator,4
incidental,2
controller stateless,44
property collaborator,1
void-accessor command collaborator,11
Total,123
