Class Stereotype,Stereotype Count
entity,71
minimal-entity,5
data-provider,128
commander,98
boundary,260
factory,7
controller,16
pure-controller,19
large-class,0
lazy-class,27
degenerate,220
data-class,95
small-class,205
empty,337
unclassified,62
Total,1550
