Unique Method Stereotype,Method Count
get property set collaborator,1
non-void-command,8
property factory collaborator,1
collaborator,1
get set collaborator,2
get wrapper,4
destructor,1
get non-void-command factory collaborator,1
property collaborator,2
property non-void-command factory collaborator,6
property non-void-command,15
predicate non-void-command,1
non-void-command factory collaborator,13
wrapper,20
factory collaborator stateless,1
get non-void-command,2
property set collaborator,4
factory wrapper stateless,3
predicate collaborator,1
property set,1
factory collaborator incidental,7
controller stateless,66
factory controller stateless,3
non-void-command collaborator,86
wrapper stateless,28
get collaborator,5
get,5
collaborator incidental,24
get predicate non-void-command,2
get predicate wrapper,4
constructor,141
set,23
property factory wrapper,7
collaborator stateless,5
property controller,1
property non-void-command collaborator,73
set collaborator,18
command collaborator,33
property wrapper,14
controller,12
incidental,12
predicate non-void-command collaborator,9
copy-constructor,41
command,25
empty,2
factory controller,2
Total,736
