Class Name,Class Stereotype,Method Name,Method Stereotype
"OrderBuilder","data-class small-class","OrderBuilder","constructor"
"OrderBuilder","data-class small-class","AddOne","get non-void-command"
"OrderBuilder","data-class small-class","Build","get collaborator"
"AddressBuilder","factory degenerate small-class","Build","factory collaborator stateless"
"SetStockRejectedOrderStatusCommandTest","boundary degenerate small-class","Set_Stock_Rejected_OrderStatusCommand_Check_Serialization","wrapper stateless"
"OrdersWebApiTest","commander boundary","OrdersWebApiTest","constructor"
"OrdersWebApiTest","commander boundary","Cancel_order_with_requestId_success","non-void-command collaborator"
"OrdersWebApiTest","commander boundary","Cancel_order_bad_request","non-void-command collaborator"
"OrdersWebApiTest","commander boundary","Ship_order_with_requestId_success","non-void-command collaborator"
"OrdersWebApiTest","commander boundary","Ship_order_bad_request","non-void-command collaborator"
"OrdersWebApiTest","commander boundary","Get_orders_success","non-void-command collaborator"
"OrdersWebApiTest","commander boundary","Get_order_success","non-void-command collaborator"
"OrdersWebApiTest","commander boundary","Get_order_fails","non-void-command collaborator"
"OrdersWebApiTest","commander boundary","Get_cardTypes_success","non-void-command collaborator"
"IdentifiedCommandHandlerTest","unclassified","IdentifiedCommandHandlerTest","constructor"
"IdentifiedCommandHandlerTest","unclassified","Handler_sends_command_when_order_no_exists","non-void-command collaborator"
"IdentifiedCommandHandlerTest","unclassified","Handler_sends_no_command_when_order_already_exists","non-void-command collaborator"
"IdentifiedCommandHandlerTest","unclassified","FakeOrderRequest","factory controller stateless"
"OrderingApiTests","commander boundary","OrderingApiTests","constructor"
"OrderingApiTests","commander boundary","GetAllStoredOrdersWorks","non-void-command collaborator"
"OrderingApiTests","commander boundary","CancelWithEmptyGuidFails","non-void-command collaborator"
"OrderingApiTests","commander boundary","CancelNonExistentOrderFails","non-void-command collaborator"
"OrderingApiTests","commander boundary","ShipWithEmptyGuidFails","non-void-command collaborator"
"OrderingApiTests","commander boundary","ShipNonExistentOrderFails","non-void-command collaborator"
"OrderingApiTests","commander boundary","GetAllOrdersCardType","non-void-command collaborator"
"OrderingApiTests","commander boundary","GetStoredOrdersWithOrderId","non-void-command collaborator"
"OrderingApiTests","commander boundary","AddNewEmptyOrder","non-void-command collaborator"
"OrderingApiTests","commander boundary","AddNewOrder","non-void-command collaborator"
"OrderingApiTests","commander boundary","PostDraftOrder","non-void-command collaborator"
"OrderingApiTests","commander boundary","CreateOrderDraftSucceeds","non-void-command collaborator"
"OrderingApiTests","commander boundary","FakeOrderDraftCommand","factory collaborator incidental"
"OrderingApiTests","commander boundary","BuildOrder","wrapper stateless"
"AutoAuthorizeMiddleware","commander boundary small-class","AutoAuthorizeMiddleware","constructor"
"AutoAuthorizeMiddleware","commander boundary small-class","Invoke","non-void-command collaborator"
"MockViewModelTests","unclassified","MockViewModelTests","constructor"
"MockViewModelTests","unclassified","CheckValidationFailsWhenPropertiesAreEmptyTest","controller"
"MockViewModelTests","unclassified","CheckValidationFailsWhenOnlyForenameHasDataTest","controller"
"MockViewModelTests","unclassified","CheckValidationPassesWhenOnlySurnameHasDataTest","controller"
"MockViewModelTests","unclassified","CheckValidationPassesWhenBothPropertiesHaveDataTest","controller"
"MockViewModelTests","unclassified","SettingForenamePropertyShouldRaisePropertyChanged","wrapper"
"MockViewModelTests","unclassified","SettingSurnamePropertyShouldRaisePropertyChanged","wrapper"
"MainViewModelTests","boundary small-class","MainViewModelTests","constructor"
"MainViewModelTests","boundary small-class","SettingsCommandIsNotNullWhenViewModelInstantiatedTest","wrapper"
"MainViewModelTests","boundary small-class","IsBusyPropertyIsFalseWhenViewModelInstantiatedTest","wrapper"
"CatalogViewModelTests","unclassified","CatalogViewModelTests","constructor"
"CatalogViewModelTests","unclassified","FilterCommandIsNotNullTest","wrapper"
"CatalogViewModelTests","unclassified","ClearFilterCommandIsNotNullTest","wrapper"
"CatalogViewModelTests","unclassified","ProductsPropertyIsEmptyWhenViewModelInstantiatedTest","wrapper"
"CatalogViewModelTests","unclassified","BrandsPropertyIsEmptyWhenViewModelInstantiatedTest","wrapper"
"CatalogViewModelTests","unclassified","BrandPropertyIsNullWhenViewModelInstantiatedTest","wrapper"
"CatalogViewModelTests","unclassified","TypesPropertyIsEmptyWhenViewModelInstantiatedTest","wrapper"
