Unique Class Stereotype,Class Count
data-provider degenerate,1
data-provider boundary data-class small-class,1
data-provider boundary small-class,4
pure-controller degenerate,2
entity boundary small-class,28
small-class,32
degenerate,3
boundary,12
pure-controller small-class,1
entity boundary,79
commander,1
empty,175
pure-controller degenerate small-class,8
entity commander boundary,6
boundary degenerate small-class,12
boundary degenerate,10
controller,1
commander boundary,1
boundary data-class small-class,1
unclassified,25
controller small-class,3
degenerate small-class,1
factory controller small-class,2
factory degenerate small-class,1
data-provider,1
entity,2
entity boundary degenerate,2
commander small-class,3
commander boundary degenerate,1
commander boundary small-class,2
entity factory controller small-class,1
Total,422
