Class Name,Class Stereotype,Method Name,Method Stereotype
"TestcontainersNetworkTest","boundary degenerate","TestcontainersNetworkTest","constructor",
"TestcontainersNetworkTest","boundary degenerate","InitializeAsync","wrapper stateless",
"TestcontainersNetworkTest","boundary degenerate","DisposeAsync","wrapper stateless",
"TestcontainersNetworkTest","boundary degenerate","PingContainer","wrapper",
"TestcontainerNetworkBuilderTest","unclassified","TestcontainerNetworkBuilderTest","constructor",
"TestcontainerNetworkBuilderTest","unclassified","GetNameThrowsInvalidOperationException","wrapper",
"TestcontainerNetworkBuilderTest","unclassified","GetNameReturnsNetworkName","wrapper",
"TestcontainerNetworkBuilderTest","unclassified","CreateNetworkAssignsOptions","controller",
"TestcontainerNetworkBuilderTest","unclassified","CreateNetworkAssignsLabels","controller",
"ImageFromDockerfileTest","pure-controller degenerate","DockerfileArchiveGetBaseImages","controller stateless",
"ImageFromDockerfileTest","pure-controller degenerate","DockerfileArchiveTar","controller stateless",
"ImageFromDockerfileTest","pure-controller degenerate","ThrowsDockerfileDoesNotExist","controller stateless",
"ImageFromDockerfileTest","pure-controller degenerate","ThrowsDockerfileDirectoryDoesNotExist","controller stateless",
"ImageFromDockerfileTest","pure-controller degenerate","BuildsDockerImage","controller stateless",
"IgnoreFileTest","pure-controller degenerate small-class","AcceptOrDenyNonRecursivePatterns","controller stateless",
"ReadFileFromContainerTest","entity boundary","ReadExistingFile","non-void-command collaborator",
"ReadFileFromContainerTest","entity boundary","AccessNotExistingFileThrowsFileNotFoundException","property non-void-command collaborator",
"ReadFileFromContainerTest","entity boundary","AccessDirectoryThrowsInvalidOperationException","property non-void-command collaborator",
"ReadFileFromContainerTest","entity boundary","InitializeAsync","property non-void-command collaborator",
"ReadFileFromContainerTest","entity boundary","DisposeAsync","property non-void-command collaborator",
"WaitUntilHttpRequestIsSucceededTest","unclassified","InitializeAsync","property non-void-command collaborator",
"WaitUntilHttpRequestIsSucceededTest","unclassified","DisposeAsync","property non-void-command collaborator",
"WaitUntilHttpRequestIsSucceededTest","unclassified","HttpWaitStrategyReceivesStatusCode","controller",
"WaitUntilHttpRequestIsSucceededTest","unclassified","HttpWaitStrategySendsHeaders","non-void-command collaborator",
"WaitUntilHttpRequestIsSucceededTest","unclassified","HttpWaitStrategyUsesCustomHttpClientHandler","non-void-command collaborator",
"WaitUntilHttpRequestIsSucceededTest","unclassified","HttpWaitStrategyReusesCustomHttpClientHandler","controller",
"WaitUntilContainerIsHealthyTest","pure-controller small-class","WaitUntilContainerIsHealthyTest","constructor",
"WaitUntilContainerIsHealthyTest","pure-controller small-class","ContainerHealthCheckShouldBeHealthy","controller",
"WaitUntilContainerIsHealthyTest","pure-controller small-class","ContainerHealthCheckShouldBeUnhealthy","controller",
"TestcontainersWaitStrategyTest","boundary degenerate small-class","After100MsWhile","wrapper stateless",
"DockerEndpointAuthenticationProviderTest","pure-controller degenerate small-class","DockerEndpointAuthenticationProviderTest","constructor",
"DockerEndpointAuthenticationProviderTest","pure-controller degenerate small-class","AuthProviderShouldBeApplicable","controller stateless",
"DockerEndpointAuthenticationProviderTest","pure-controller degenerate small-class","AuthConfigShouldGetDockerClientEndpoint","controller stateless",
"BuildConfigurationTest","boundary degenerate","CombineReferenceTypes","wrapper stateless",
"BuildConfigurationTest","boundary degenerate","CombineEnumerables","wrapper stateless",
"BuildConfigurationTest","boundary degenerate","CombineReadOnlyLists","wrapper stateless",
"BuildConfigurationTest","boundary degenerate","CombineReadOnlyDictionaries","wrapper stateless",
"HealthCheckFixture","entity boundary","GetHostname","property non-void-command",
"HealthCheckFixture","entity boundary","InitializeAsync","property non-void-command collaborator",
"HealthCheckFixture","entity boundary","DisposeAsync","property non-void-command collaborator",
