Method Stereotype,Stereotype Count
get,172
predicate,279
property,351
void-accessor,31
set,148
command,1446
non-void-command,481
collaborator,1491
controller,146
wrapper,432
constructor,323
copy-constructor,4
destructor,1
factory,80
incidental,148
stateless,442
empty,30
unclassified,4
Total,6009
