Unique Class Stereotype,Class Count
entity factory controller small-class,2
pure-controller,1
data-provider data-class small-class,2
data-provider lazy-class degenerate,1
commander boundary small-class,2
controller lazy-class degenerate,1
commander boundary degenerate,1
data-provider boundary data-class,6
entity factory controller degenerate,1
entity data-provider boundary,3
factory controller small-class,4
commander degenerate,2
lazy-class,1
data-provider boundary,4
boundary degenerate,6
commander boundary,29
factory pure-controller degenerate small-class,1
controller,3
entity commander boundary,6
pure-controller degenerate small-class,10
lazy-class degenerate,1
data-provider,10
data-provider small-class,6
data-provider boundary small-class,1
controller degenerate,5
factory degenerate small-class,1
entity,2
factory controller,3
commander,14
empty,96
small-class,12
entity boundary small-class,9
pure-controller degenerate,9
data-provider boundary data-class small-class,13
unclassified,19
controller small-class,3
data-class small-class,1
entity boundary,27
entity factory controller,1
lazy-class small-class,7
boundary small-class,1
data-provider data-class,7
factory degenerate,4
degenerate small-class,4
boundary degenerate small-class,6
degenerate,17
boundary,14
pure-controller small-class,2
commander small-class,4
Total,385
