Unique Class Stereotype,Class Count
data-provider boundary data-class small-class,1
entity small-class,1
entity factory controller small-class,2
commander,1
entity data-provider boundary,1
entity boundary,4
boundary,8
entity commander boundary,1
boundary degenerate small-class,2
pure-controller degenerate small-class,4
entity boundary small-class,3
small-class,4
degenerate,2
pure-controller small-class,5
commander small-class,2
commander boundary small-class,3
controller,1
commander boundary,2
boundary degenerate,1
boundary controller,1
unclassified,9
empty,27
data-provider,2
factory degenerate small-class,1
Total,88
