Unique Class Stereotype,Class Count
entity boundary data-class,1
entity boundary small-class,1
commander boundary degenerate,1
data-provider boundary lazy-class degenerate,1
boundary lazy-class degenerate,13
lazy-class degenerate,2
data-provider,3
small-class,7
unclassified,8
boundary lazy-class,2
degenerate small-class,3
pure-controller small-class,1
degenerate,5
boundary,26
empty,16
commander,9
data-provider boundary small-class,2
entity boundary degenerate,4
commander boundary data-class small-class,1
commander small-class,1
commander boundary,23
controller,1
boundary degenerate,16
boundary degenerate small-class,6
data-provider small-class,1
boundary data-class,1
commander boundary small-class,2
entity commander boundary,3
pure-controller degenerate small-class,2
entity boundary lazy-class,1
entity boundary,15
data-provider boundary,2
data-provider boundary data-class small-class,2
Total,182
