Class Name,Class Stereotype,Method Name,Method Stereotype
"WriteCustomEscapeTests","boundary degenerate small-class","WriteField_CustomEscapeChar_ModeRFC4180_EscapesQuotesAndEscapeCharacter","collaborator stateless",
"ShouldQuoteTests","boundary degenerate","QuoteAllFieldsTest","wrapper stateless",
"ShouldQuoteTests","boundary degenerate","QuoteNoFieldsTest","wrapper stateless",
"ShouldQuoteTests","boundary degenerate","ContainsQuoteTest","wrapper stateless",
"ShouldQuoteTests","boundary degenerate","StartsWithSpaceTest","wrapper stateless",
"ShouldQuoteTests","boundary degenerate","EndsWithSpaceTest","wrapper stateless",
"ShouldQuoteTests","boundary degenerate","ContainsCrTest","wrapper stateless",
"ShouldQuoteTests","boundary degenerate","ContainsLfTest","wrapper stateless",
"ShouldQuoteTests","boundary degenerate","ContainsCrLfTest","wrapper stateless",
"ShouldQuoteTests","boundary degenerate","ContainsDelimiterTest","wrapper stateless",
"ShouldQuoteTests","boundary degenerate","Test1","controller stateless",
"NoPropertyMappingTests","pure-controller degenerate","NoPropertyWithHeaderAndNameTest","controller stateless",
"NoPropertyMappingTests","pure-controller degenerate","NoPropertyWithHeaderAndNoNameTest","controller stateless",
"NoPropertyMappingTests","pure-controller degenerate","NoPropertyWithNoHeaderAndNameTest","controller stateless",
"NoPropertyMappingTests","pure-controller degenerate","NoPropertyWithNoHeaderAndNoNameTest","controller stateless",
"NoPropertyMappingTests","pure-controller degenerate","OutOfOrderTest","controller stateless",
"MultipleHeadersTest","pure-controller degenerate small-class","GenericTypeTest","controller stateless",
"MultipleHeadersTest","pure-controller degenerate small-class","DynamicTypeTest","controller stateless",
"FieldTypeTests","boundary degenerate small-class","WriteField_ShouldQuote_HasCorrectFieldType","wrapper stateless",
"FieldTypeTests","boundary degenerate small-class","WriteRecords_ShouldQuote_HasCorrectFieldType","wrapper stateless",
"UriConverterTests","pure-controller degenerate","ConvertToStringTest","controller stateless",
"UriConverterTests","pure-controller degenerate","ConvertFromStringTest","controller stateless",
"UriConverterTests","pure-controller degenerate","ConvertFromStringUriKindRelativeTest","controller stateless",
"UriConverterTests","pure-controller degenerate","ConvertFromStringUriKindAbsoluteTest","controller stateless",
"UriConverterTests","pure-controller degenerate","TypeConverterCacheTest","controller stateless",
"UriConverterTests","pure-controller degenerate","AnonymousTypeTest","controller stateless",
"TypeConverter1Tests","pure-controller degenerate small-class","ConvertToString_NullableBoolean_Converts","controller stateless",
"TypeConverter1Tests","pure-controller degenerate small-class","ConvertFromString_NullableBoolean_Converts","controller stateless",
"TypeConverterFactoryTests","degenerate","ReadTypeConverterGenericInt","wrapper stateless",
"TypeConverterFactoryTests","degenerate","WriteTypeConverterGenericInt","controller stateless",
"TypeConverterFactoryTests","degenerate","ReadTypeConverterFactory","wrapper stateless",
"TypeConverterFactoryTests","degenerate","WriteTypeConverterFactory","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForUnknownTypeTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForKnownTypeTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","RemoveConverterForUnknownTypeTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForByteTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForByteArrayTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForCharTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForDateTimeTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForDecimalTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForDoubleTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForFloatTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForGuidTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForInt16Test","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForInt32Test","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForInt64Test","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForNullableTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForSByteTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForStringTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForUInt16Test","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForUInt32Test","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForUInt64Test","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverterForEnumTest","controller stateless",
"TypeConverterCacheTests","pure-controller degenerate","GetConverter_ConverterRegisteredForEnum_ReturnCustomConverterForAllEnums","controller stateless",
"IDictionaryConverterTests","boundary degenerate","FullWriteTest","wrapper stateless",
"IDictionaryConverterTests","boundary degenerate","FullReadTest","wrapper stateless",
"IDictionaryConverterTests","boundary degenerate","FullReadNoHeaderTest","wrapper stateless",
"IDictionaryConverterTests","boundary degenerate","FullReadWithHeaderIndexDifferentNamesTest","wrapper stateless",
"IDictionaryConverterTests","boundary degenerate","FullReadWithHeaderIndexSameNamesTest","wrapper stateless",
"IDictionaryConverterTests","boundary degenerate","FullReadWithDefaultHeaderDifferentNamesTest","wrapper stateless",
"IDictionaryConverterTests","boundary degenerate","FullReadWithDefaultHeaderSameNamesTest","wrapper stateless",
"IDictionaryConverterTests","boundary degenerate","FullReadWithNamedHeaderTest","wrapper stateless",
"IDictionaryConverterTests","boundary degenerate","FullReadWithHeaderListItemsScattered","wrapper stateless",
"EnumerableConverterTests","pure-controller degenerate small-class","ConvertTest","controller stateless",
"DefaultValueTests","pure-controller degenerate small-class","BigIntegerConverter_ConvertFromString_InvalidValue_UsesDefault","controller stateless",
"DefaultValueTests","pure-controller degenerate small-class","GetRecords_EmptyValue_DefaultSet_UsesDefault","controller stateless",
"DateOnlyConverterTests","pure-controller degenerate small-class","ConvertToStringTest","controller stateless",
"DateOnlyConverterTests","pure-controller degenerate small-class","ConvertFromStringTest","controller stateless",
"BooleanConverterTests","degenerate","ConvertToStringTest","controller stateless",
"BooleanConverterTests","degenerate","ConvertFromStringTest","controller stateless",
"BooleanConverterTests","degenerate","ConvertToString_SingleBooleanTrueValue_UsesValue","controller stateless",
"BooleanConverterTests","degenerate","ConvertToString_MultipleBooleanTrueValues_UsesFirstValue","controller stateless",
"BooleanConverterTests","degenerate","ConvertToString_SingleBooleanFalseValue_UsesValue","controller stateless",
"BooleanConverterTests","degenerate","ConvertToString_MultipleBooleanFalseValues_UsesFirstValue","controller stateless",
"BooleanConverterTests","degenerate","WriteField_TrueValue_UsesValue","wrapper stateless",
"BooleanConverterTests","degenerate","WriteField_FalseValue_UsesValue","wrapper stateless",
"BigIntegerConverterTests","pure-controller degenerate small-class","RoundTripMaxValueTest","controller stateless",
"BigIntegerConverterTests","pure-controller degenerate small-class","RoundTripMinValueTest","controller stateless",
"TestStringBuilder","data-class small-class","TestStringBuilder","constructor",
"TestStringBuilder","data-class small-class","AppendLine","get non-void-command",
"GetPropertiesTests","pure-controller degenerate small-class","FirstLevelTest","controller stateless",
"GetPropertiesTests","pure-controller degenerate small-class","LastLevelTest","controller stateless",
"ReferenceMappingClassMapTests","pure-controller degenerate small-class","ReferenceMappingTest","controller stateless",
"ReferenceMappingClassMapTests","pure-controller degenerate small-class","OnlyReferencesTest","controller stateless",
"YieldTests","pure-controller degenerate","GetRecordsGeneric_Disposed_ThrowsObjectDisposedExceptionTest","controller stateless",
"YieldTests","pure-controller degenerate","GetRecords_Disposed_ThrowsObjectDisposedExceptionTest","controller stateless",
"YieldTests","pure-controller degenerate","EnumerateRecords_Disposed_ThrowsObjectDisposedExceptionTest","controller stateless",
"YieldTests","pure-controller degenerate","GetRecordsAsyncGeneric_Disposed_ThrowsObjectDisposedExceptionTest","controller stateless",
"YieldTests","pure-controller degenerate","GetRecordsAsync_Disposed_ThrowsObjectDisposedExceptionTest","controller stateless",
"YieldTests","pure-controller degenerate","EnumerateRecordsAsync_Disposed_ThrowsObjectDisposedExceptionTest","controller stateless",
"PrivateSettersInParentTests","boundary degenerate small-class","AutoMappingTest","wrapper stateless",
"PrivateSettersInParentTests","boundary degenerate small-class","ClassMappingTest","wrapper stateless",
"MultipleHeadersTests","boundary degenerate small-class","ReadWithoutMapTest","wrapper stateless",
"MultipleHeadersTests","boundary degenerate small-class","ReadWithMapTest","wrapper stateless",
"EmptyTextReaderTests","boundary degenerate small-class","EmptyStreamDoesntFailTest","wrapper stateless",
"TestMap","empty","TestMap","constructor",
"ConstructorParametersTests","boundary degenerate","ValueTypesParamsMatchPropsTest","wrapper stateless",
"ConstructorParametersTests","boundary degenerate","ValueTypesParamsDontMatchPropsTest","wrapper stateless",
"ConstructorParametersTests","boundary degenerate","MultipleConstructorsTest","wrapper stateless",
"ConstructorParametersTests","boundary degenerate","UseDifferentConstructorTest","wrapper stateless",
"ConstructorParametersTests","boundary degenerate","UseDifferentConstructorWhenDefaultIsAvailableTest","wrapper stateless",
"FieldCacheTests","pure-controller degenerate","Read_WithFieldCacheEnabled_ReturnsSameFieldInstance","controller stateless",
"FieldCacheTests","pure-controller degenerate","Read_WithFieldCacheDisabled_ReturnsDifferentFieldInstance","controller stateless",
"FieldCacheTests","pure-controller degenerate","Test1","controller stateless",
"ExcelCompatibilityTests","pure-controller degenerate","Parse_EscapedFieldHasSpaceAfterLastQuote_FieldProcessedLeavingSpaceAtEnd","controller stateless",
"ExcelCompatibilityTests","pure-controller degenerate","Parse_EscapedFieldHasSpaceBeforeFirstQuote_FieldIsNotProcessed","controller stateless",
"ExcelCompatibilityTests","pure-controller degenerate","Parse_EscapedFieldHasExtraQuoteAfterLastQuote_CharsAfterLastQuoteAreNotProcessed","controller stateless",
"ExcelCompatibilityTests","pure-controller degenerate","Parse_EscapedFieldHasNoEndingQuote_GoesToEndOfFile","controller stateless",
