Method Stereotype,Stereotype Count
get,84
predicate,39
property,179
void-accessor,53
set,51
command,60
non-void-command,234
collaborator,409
controller,587
wrapper,515
constructor,196
copy-constructor,4
destructor,0
factory,29
incidental,19
stateless,1095
empty,1
unclassified,2
Total,3557
