Class Name,Class Stereotype,Method Name,Method Stereotype
"PluginsChartTemplate","small-class","loadPlugin","command collaborator"
"PluginsChartTemplate","small-class","getConfig","controller stateless"
"DeFeignRegister","boundary","DeFeignRegister","constructor"
"DeFeignRegister","boundary","setResourceLoader","set collaborator"
"DeFeignRegister","boundary","registerBeanDefinitions","command collaborator"
"DeFeignRegister","boundary","registerDeFeigns","command collaborator"
"DeFeignRegister","boundary","registerDeFeign","command collaborator"
"DeFeignRegister","boundary","eagerlyRegisterDeFeignBeanDefinition","command collaborator"
"DeFeignRegister","boundary","lazilyRegisterDeFeignBeanDefinition","command collaborator"
"DeFeignRegister","boundary","validate","controller stateless"
"DeFeignRegister","boundary","getName","property non-void-command collaborator"
"DeFeignRegister","boundary","getName","property non-void-command collaborator"
"DeFeignRegister","boundary","getContextId","property non-void-command collaborator"
"DeFeignRegister","boundary","resolve","property non-void-command collaborator"
"DeFeignRegister","boundary","getUrl","property non-void-command collaborator"
"DeFeignRegister","boundary","getPath","property non-void-command collaborator"
"DeFeignRegister","boundary","getScanner","property factory wrapper"
"DeFeignRegister","boundary","getBasePackages","controller stateless"
"DeFeignRegister","boundary","getQualifier","controller stateless"
"DeFeignRegister","boundary","getQualifiers","property non-void-command collaborator"
"DeFeignRegister","boundary","setEnvironment","set collaborator"
"DeFeignRegister","boundary","registerRefreshableBeanDefinition","command collaborator"
"DeFeignRegister","boundary","isClientRefreshEnabled","predicate non-void-command"
"DynamicDataSourceProperties","boundary data-class small-class","getDatasource","get collaborator"
"DynamicDataSourceProperties","boundary data-class small-class","setDatasource","set collaborator"
"SnowFlake","unclassified","SnowFlake","constructor"
"SnowFlake","unclassified","nextId","property non-void-command"
"SnowFlake","unclassified","getNextMill","property non-void-command"
"SnowFlake","unclassified","getNewstmp","wrapper stateless"
"RsaUtils","boundary degenerate small-class","setRsaManage","collaborator incidental"
"Pager<T>","data-class","Pager","constructor"
"Pager<T>","data-class","Pager","constructor"
"Pager<T>","data-class","getPageCount","get"
"Pager<T>","data-class","setPageCount","set"
"Pager<T>","data-class","getItemCount","get"
"Pager<T>","data-class","setItemCount","set"
"Pager<T>","data-class","getListObject","get collaborator"
"Pager<T>","data-class","setListObject","set collaborator"
"HttpClientConfig","unclassified","buildRequestConfig","property controller"
"HttpClientConfig","unclassified","getCharset","get"
"HttpClientConfig","unclassified","setCharset","set"
"HttpClientConfig","unclassified","getHeader","get"
"HttpClientConfig","unclassified","addHeader","command"
"HttpClientConfig","unclassified","getConnectTimeout","get"
"HttpClientConfig","unclassified","setConnectTimeout","set"
"HttpClientConfig","unclassified","getConnectionRequestTimeout","get"
"HttpClientConfig","unclassified","setConnectionRequestTimeout","set"
"HttpClientConfig","unclassified","getSocketTimeout","get"
"HttpClientConfig","unclassified","setSocketTimeout","set"
