Class Name,Class Stereotype,Method Name,Method Stereotype
"ImageBatchToolExtension","commander","OnPreInit","command"
"ImageBatchToolExtension","commander","OnInit","wrapper stateless"
"ImageBatchToolExtension","commander","sendStatus","wrapper stateless"
"ImageBatchToolExtension","commander","setError","wrapper stateless"
"ImageBatchToolExtension","commander","removeDoneTasks","command"
"ImageBatchToolExtension","commander","setRes","command"
"GridGenCore","unclassified","BuildValueSetList","property non-void-command collaborator"
"GridGenCore","unclassified","Preprocess","controller"
"GridGenCore","unclassified","Run","controller"
"GridGenCore","unclassified","BuildJson","controller stateless"
"GridGenCore","unclassified","RadioButtonHtml","incidental"
"GridGenCore","unclassified","AxisBar","incidental"
"GridGenCore","unclassified","BuildHtml","property non-void-command"
"GridGenCore","unclassified","EmitWebData","property non-void-command"
"AutoWebUIAPIBackend","entity boundary small-class","Init","property non-void-command collaborator"
"DataHolderHelper<T>","empty","DataHolderHelper","constructor"
"T2IBackendRequest","commander","ReleasePressure","command"
"T2IBackendRequest","commander","Complete","command"
"T2IBackendRequest","commander","TryFind","set collaborator"
"StabilityAPIExtension","commander boundary small-class","OnInit","command collaborator"
"T2IPreset","small-class","NetData","property factory wrapper"
"T2IPreset","small-class","ApplyTo","wrapper"
"DynamicThresholdingExtension","commander small-class","OnInit","command"
"ComfyUISelfStartBackend","boundary","DoPythonCall","property controller"
"ComfyUISelfStartBackend","boundary","Init","non-void-command collaborator"
"ComfyUISelfStartBackend","boundary","Shutdown","non-void-command collaborator"
"ComfyUISelfStartBackend","boundary","PostResultCallback","wrapper stateless"
"ComfyUISelfStartBackend","boundary","RemoveInputFile","wrapper stateless"
"ComfyUIBackendExtension","unclassified","OnPreInit","command"
"ComfyUIBackendExtension","unclassified","OnShutdown","wrapper stateless"
"ComfyUIBackendExtension","unclassified","DynamicParamGenerator","get property non-void-command collaborator"
"ComfyUIBackendExtension","unclassified","LoadWorkflowFiles","command"
"Extension","degenerate","OnFirstInit","empty"
"Extension","degenerate","OnPreInit","empty"
"Extension","degenerate","OnInit","empty"
"Extension","degenerate","OnPreLaunch","empty"
"Extension","degenerate","OnShutdown","empty"
"GridGeneratorExtension","commander small-class","OnPreInit","command"
