Class Name,Class Stereotype,Method Name,Method Stereotype
"WndProcMsgWindow","small-class","WndProcMsgWindow","constructor"
"WndProcMsgWindow","small-class","OnSourceInitialized","command collaborator"
"WndProcMsgWindow","small-class","WndProc","property non-void-command"
"RawInputMsgWindow","entity boundary","RawInputMsgWindow","constructor"
"RawInputMsgWindow","entity boundary","UpdateDesktopHandles","command collaborator"
"RawInputMsgWindow","entity boundary","Window_SourceInitialized","command collaborator"
"RawInputMsgWindow","entity boundary","Window_Closing","wrapper"
"RawInputMsgWindow","entity boundary","Hook","property non-void-command collaborator"
"RawInputMsgWindow","entity boundary","ForwardMessageKeyboard","command"
"RawInputMsgWindow","entity boundary","ForwardMessageMouse","command"
"RawInputMsgWindow","entity boundary","CalculateMousePos","property non-void-command factory collaborator"
"RawInputMsgWindow","entity boundary","IsDesktop","predicate wrapper"
"MouseClickRawArgs","empty","MouseClickRawArgs","constructor"
"WallpaperPreview","entity commander boundary","WallpaperPreview","constructor"
"WallpaperPreview","entity commander boundary","LoadWallpaperAsync","non-void-command collaborator"
"WallpaperPreview","entity commander boundary","Window_Loaded","command collaborator"
"WallpaperPreview","entity commander boundary","Window_SizeChanged","wrapper"
"WallpaperPreview","entity commander boundary","Window_Closing","void-accessor command collaborator"
"TransparentWindow","empty","TransparentWindow","constructor"
"SplashWindow","entity boundary small-class","SplashWindow","constructor"
"SplashWindow","entity boundary small-class","SplashWindow","constructor"
"SplashWindow","entity boundary small-class","Window_Closing","void-accessor command collaborator"
"SplashWindow","entity boundary small-class","Window_Loaded","command collaborator"
"LibraryPreview","entity commander boundary","LibraryPreview","constructor"
"LibraryPreview","entity commander boundary","Window_Closing","void-accessor wrapper"
"LibraryPreview","entity commander boundary","Window_Loaded","command collaborator"
"LibraryPreview","entity commander boundary","CaptureLoop","set collaborator"
"LibraryPreview","entity commander boundary","CapturePreview","set collaborator"
"LibraryPreview","entity commander boundary","Exit","command"
"LibraryPreview","entity commander boundary","StartCapture","command"
"LibraryPreview","entity commander boundary","StartThumbnailCaptureLoop","command"
"LibraryPreview","entity commander boundary","OnSourceInitialized","command collaborator"
"LibraryPreview","entity commander boundary","WndProc","property wrapper"
"DwmThumbnailWindow","commander boundary","DwmThumbnailWindow","constructor"
"DwmThumbnailWindow","commander boundary","Window_Loaded","command collaborator"
"DwmThumbnailWindow","commander boundary","Window_Closed","set collaborator"
"DwmThumbnailWindow","commander boundary","Window_PreviewMouseMove","wrapper"
"DwmThumbnailWindow","commander boundary","Window_PreviewMouseDown","wrapper"
"DwmThumbnailWindow","commander boundary","Window_PreviewKeyDown","wrapper"
"DwmThumbnailWindow","commander boundary","Window_PreviewTouchDown","wrapper"
"DwmThumbnailWindow","commander boundary","Window_PreviewMouseWheel","wrapper"
"DiagnosticMenu","small-class","DiagnosticMenu","constructor"
"DiagnosticMenu","small-class","Generate_Report_Click","controller stateless"
"DiagnosticMenu","small-class","Open_Debug_View_Click","command collaborator"
"BlankWindow","empty","BlankWindow","constructor"
"ToolStripRendererLight","degenerate","ToolStripRendererLight","constructor"
"ToolStripRendererLight","degenerate","OnRenderArrow","controller stateless"
"ToolStripRendererLight","degenerate","OnRenderItemCheck","controller stateless"
"ToolStripRendererLight","degenerate","OnRenderMenuItemBackground","command collaborator"
"ToolStripRendererDark","degenerate","ToolStripRendererDark","constructor"
"ToolStripRendererDark","degenerate","OnRenderArrow","controller stateless"
"ToolStripRendererDark","degenerate","OnRenderItemCheck","controller stateless"
"ToolStripRendererDark","degenerate","OnRenderMenuItemBackground","command collaborator"
"WallpaperPlaylistService","degenerate small-class","WallpaperPlaylistService","constructor"
"WallpaperPlaylistService","degenerate small-class","IdleCheckTimer","empty"
"LivelyInfoModel","empty","LivelyInfoModel","constructor"
"LivelyInfoModel","empty","LivelyInfoModel","copy-constructor"
"RestoreWallpaperView","empty","RestoreWallpaperView","copy-constructor"
"ScalerDropdownModel","empty","ScalerDropdownModel","constructor"
"SimpleDownloadService","commander boundary small-class","SimpleDownloadService","constructor"
"SimpleDownloadService","commander boundary small-class","DownloadFile","non-void-command collaborator"
"ControlModel","empty","ControlModel","constructor"
"GalleryModel","empty","GalleryModel","constructor"
"GalleryModel","empty","GalleryModel","constructor"
"DiskCacheService","commander","DiskCacheService","constructor"
"DiskCacheService","commander","InitializeInternal","command"
"DiskCacheService","commander","GetFileFromCacheAsync","property non-void-command collaborator"
"DiskCacheService","commander","RemoveExpired","command"
"DiskCacheService","commander","InternalRemoveExpired","controller"
"StringTruncateConverter","boundary degenerate small-class","Convert","wrapper stateless"
"StringTruncateConverter","boundary degenerate small-class","ConvertBack","collaborator stateless"
"DisplaySelector","entity boundary","DisplaySelector","constructor"
"DisplaySelector","entity boundary","UpdateCanvas","wrapper stateless"
"DisplaySelector","entity boundary","Displays_CollectionChanged","command collaborator"
"DisplaySelector","entity boundary","UpdateDisplaySelection","collaborator incidental"
"DisplaySelector","entity boundary","Grid_PointerPressed","collaborator incidental"
"DisplaySelector","entity boundary","Grid_PointerEntered","collaborator stateless"
"DisplaySelector","entity boundary","Grid_PointerExited","collaborator stateless"
"DisplaySelector","entity boundary","UserControl_SizeChanged","command collaborator"
"DisplaySelector","entity boundary","UserControl_Loaded","command collaborator"
"DisplaySelector","entity boundary","UserControl_Unloaded","empty"
"DisplaySelector","entity boundary","get","property wrapper"
"DisplaySelector","entity boundary","set","non-void-command collaborator"
"DisplaySelector","entity boundary","get","property wrapper"
"DisplaySelector","entity boundary","set","non-void-command collaborator"
"DisplaySelector","entity boundary","get","predicate wrapper"
"DisplaySelector","entity boundary","set","wrapper"
"DisplaySelector","entity boundary","get","property wrapper"
"DisplaySelector","entity boundary","set","non-void-command collaborator"
"ReportWallpaperViewModel","empty","ReportWallpaperViewModel","constructor"
"MultiDownloadService","commander boundary","MultiDownloadService","constructor"
"MultiDownloadService","commander boundary","DownloadFile","non-void-command collaborator"
"MultiDownloadService","commander boundary","Downloader_DownloadStarted","collaborator incidental"
"MultiDownloadService","commander boundary","OnDownloadProgressChanged","set collaborator"
"MultiDownloadService","commander boundary","OnDownloadFileCompleted","wrapper"
"MultiDownloadService","commander boundary","Cancel","wrapper"
"ButtonModel","empty","ButtonModel","constructor"
"LivelyControlTemplateSelector","data-provider boundary small-class","SelectTemplateCore","property wrapper"
"AppMusicExclusionRuleModel","empty","AppMusicExclusionRuleModel","constructor"
"FindMoreAppsViewModel","entity boundary small-class","FindMoreAppsViewModel","constructor"
"FindMoreAppsViewModel","entity boundary small-class","BrowseApp","non-void-command collaborator"
"FindMoreAppsViewModel","entity boundary small-class","IsExcluded","predicate non-void-command collaborator"
"DisplayManagerClient","commander boundary","DisplayManagerClient","constructor"
"DisplayManagerClient","commander boundary","GetScreens","non-void-command factory collaborator"
"DisplayManagerClient","commander boundary","GetVirtualScreenBounds","non-void-command factory collaborator"
"DisplayManagerClient","commander boundary","SubscribeDisplayChangedStream","non-void-command collaborator"
"DisplayManagerClient","commander boundary","Dispose","set"
"DisplayManagerClient","commander boundary","Dispose","command"
"SearchQuery","empty","SearchQuery","constructor"
"App","boundary degenerate","Application_Startup","command collaborator"
"App","boundary degenerate","SetupUnhandledExceptionLogging","command"
"App","boundary degenerate","LogUnhandledException","incidental"
"App","boundary degenerate","Application_Startup","command collaborator"
"App","boundary degenerate","SetupUnhandledExceptionLogging","command"
"App","boundary degenerate","LogUnhandledException","incidental"
"App","boundary degenerate","App","constructor"
"App","boundary degenerate","OnLaunched","set collaborator"
"App","boundary degenerate","ConfigureServices","factory wrapper stateless"
"App","boundary degenerate","SetAppTheme","collaborator incidental"
"App","boundary degenerate","SetAppLanguage","wrapper stateless"
"App","boundary degenerate","SetupUnhandledExceptionLogging","wrapper stateless"
"App","boundary degenerate","App","constructor"
"App","boundary degenerate","ConfigureServices","factory wrapper stateless"
"App","boundary degenerate","ConfigureGrpcServer","factory controller stateless"
"ApplicationsFactory","factory controller small-class","CreateApp","property factory controller"
"ApplicationsFactory","factory controller small-class","CreateApp","factory wrapper"
"WallpaperPlaylistServer","boundary degenerate small-class","WallpaperPlaylistServer","constructor"
"WallpaperPlaylistServer","boundary degenerate small-class","Start","wrapper stateless"
"WallpaperPlaylistServer","boundary degenerate small-class","Stop","wrapper stateless"
"ColorPickerModel","empty","ColorPickerModel","constructor"
"LibraryModel","boundary","set","wrapper"
"LibraryModel","boundary","set","wrapper"
"LibraryModel","boundary","set","wrapper"
"AppUpdaterClient","commander boundary","AppUpdaterClient","constructor"
"AppUpdaterClient","commander boundary","CheckUpdate","non-void-command collaborator"
"AppUpdaterClient","commander boundary","StartUpdate","non-void-command collaborator"
"AppUpdaterClient","commander boundary","UpdateStatusRefresh","non-void-command collaborator"
"AppUpdaterClient","commander boundary","SubscribeUpdateCheckedStream","non-void-command collaborator"
"AppUpdaterClient","commander boundary","Dispose","set"
"AppUpdaterClient","commander boundary","Dispose","command"
"AddWallpaperCreateView","empty","AddWallpaperCreateView","copy-constructor"
"MiDaS","commander","MiDaS","constructor"
"MiDaS","commander","LoadModel","command"
"MiDaS","commander","Run","property non-void-command factory collaborator"
"MiDaS","commander","Dispose","set"
"MiDaS","commander","Dispose","command"
"LivelyReloadCmd","empty","LivelyReloadCmd","constructor"
"AppThemeFactory","factory degenerate small-class","CreateFromFile","factory wrapper stateless"
"AppThemeFactory","factory degenerate small-class","CreateFromDirectory","factory wrapper stateless"
"AppUpdateServer","entity boundary","AppUpdateServer","constructor"
"AppUpdateServer","entity boundary","CheckUpdate","property non-void-command collaborator"
"AppUpdateServer","entity boundary","StartUpdate","property non-void-command collaborator"
"AppUpdateServer","entity boundary","GetUpdateStatus","collaborator incidental"
"AppUpdateServer","entity boundary","SubscribeUpdateChecked","set collaborator"
"LivelyVolumeCmd","empty","LivelyVolumeCmd","constructor"
"LivelyTextBox","empty","LivelyTextBox","constructor"
"LivelyMessageScreenshot","empty","LivelyMessageScreenshot","constructor"
"GalleryLoginView","empty","GalleryLoginView","constructor"
"TranslucentTBService","commander boundary","TranslucentTBService","constructor"
"TranslucentTBService","commander boundary","Start","command collaborator"
"TranslucentTBService","commander boundary","Stop","command"
"TranslucentTBService","commander boundary","SetTheme","command collaborator"
"TranslucentTBService","commander boundary","SetAccentColor","set collaborator"
"TranslucentTBService","commander boundary","SetTaskbarTransparent","command collaborator"
"TranslucentTBService","commander boundary","Dispose","set"
"TranslucentTBService","commander boundary","Dispose","command"
"TranslucentTBService","commander boundary","GetTaskbars","controller stateless"
"TranslucentTBService","commander boundary","ResetTaskbar","command collaborator"
"TranslucentTBService","commander boundary","CheckIncompatiblePrograms","property non-void-command collaborator"
"TranslucentTBService","commander boundary","GetAverageColor","wrapper stateless"
