Method Stereotype,Stereotype Count
get,349
predicate,718
property,3344
void-accessor,528
set,1091
command,3917
non-void-command,2921
collaborator,5362
controller,731
wrapper,2068
constructor,1750
copy-constructor,68
destructor,8
factory,394
incidental,290
stateless,1803
empty,103
unclassified,13
Total,25458
