Unique Method Stereotype,Method Count
copy-constructor,1
void-accessor collaborator,1
factory wrapper,1
incidental,65
property non-void-command factory collaborator,14
property non-void-command,137
predicate set,6
set collaborator,110
property controller,14
property non-void-command collaborator,219
factory wrapper stateless,10
predicate collaborator,1
get non-void-command,58
get property wrapper,2
predicate non-void-command collaborator,48
wrapper,26
get set,44
factory collaborator stateless,24
get property non-void-command factory collaborator,2
controller,15
factory collaborator,2
collaborator stateless,3
property non-void-command factory,2
predicate set collaborator,2
wrapper stateless,61
set,191
constructor,353
empty,68
factory controller,3
get,174
collaborator incidental,17
get property non-void-command collaborator,1
property collaborator,3
stateless,3
property set collaborator,36
get set collaborator,16
get collaborator,76
predicate non-void-command,134
controller stateless,69
non-void-command factory collaborator,21
predicate controller,4
get non-void-command collaborator,24
property wrapper,9
predicate wrapper,3
predicate,12
get predicate non-void-command collaborator,5
factory controller stateless,16
void-accessor command,8
get property collaborator,1
void-accessor set collaborator,2
get property non-void-command,9
command collaborator,427
property,9
get wrapper,1
property factory collaborator,8
void-accessor command collaborator,9
get non-void-command factory collaborator,5
set factory collaborator,3
command,850
property factory wrapper,1
get set factory collaborator,10
property factory controller,2
void-accessor controller,1
property set,1
Total,3453
